quotes,authors,categories
"Where thou art, that is home.",Emily Dickinson,Home
Home is any four walls that enclose the right person.,Helen Rowland,Home
"Seek home for rest, for home is best.",Thomas Tusser,Home
"God is at home, it's we who have gone out for a walk.",Meister Eckhart,Home
You never know what events are going to transpire to get you home.,Og Mandino,Home
"Never make your home in a place. Make a home for yourself inside your own head. You'll find what you need to furnish it - memory, friends you can trust, love of learning, and other such things. That way it will go with you wherever you journey.",Tad Williams,Home
"The human brain now holds the key to our future. We have to recall the image of the planet from outer space: a single entity in which air, water, and continents are interconnected. That is our home.",David Suzuki,Home
There are only two things we should fight for. One is the defense of our homes and the other is the Bill of Rights.,Smedley Butler,Home
A man's house is his castle.,James Otis,Home
Home life ceases to be free and beautiful as soon as it is founded on borrowing and debt.,Henrik Ibsen,Home
"Be grateful for the home you have, knowing that at this moment, all you have is all you need.",Sarah Ban Breathnach,Home
"If you go anywhere, even paradise, you will miss your home.",Malala Yousafzai,Home
"I kiss the soil as if I placed a kiss on the hands of a mother, for the homeland is our earthly mother. I consider it my duty to be with my compatriots in this sublime and difficult moment.",Pope John Paul II,Home
"There is something permanent, and something extremely profound, in owning a home.",Kenny Guinn,Home
"Home is one's birthplace, ratified by memory.",Henry Grunwald,Home
And when the day arrives I'll become the sky and I'll become the sea and the sea will come to kiss me for I am going home. Nothing can stop me now.,Trent Reznor,Home
"If I were asked to name the chief benefit of the house, I should say: the house shelters day-dreaming, the house protects the dreamer, the house allows one to dream in peace.",Gaston Bachelard,Home
I do not recall a Jewish home without a book on the table.,Elie Wiesel,Home
To be a queen of a household is a powerful thing.,Jill Scott,Home
Home is the place we love best and grumble the most.,Billy Sunday,Home
Home wasn't built in a day.,Jane Sherwood Ace,Home
A heart makes a good home for the friend.,Yunus Emre,Home
"Of all the home remedies, a good wife is best.",Kin Hubbard,Home
"When I go home, its an easy way to be grounded. You learn to realize what truly matters.",Tony Stewart,Home
"I feel like I've never had a home, you know? I feel related to the country, to this country, and yet I don't know exactly where I fit in... There's always this kind of nostalgia for a place, a place where you can reckon with yourself.",Sam Shepard,Home
I believe that being successful means having a balance of success stories across the many areas of your life. You can't truly be considered successful in your business life if your home life is in shambles.,Zig Ziglar,Home
"Strength of character may be learned at work, but beauty of character is learned at home.",Henry Drummond,Home
Decorate your home. It gives the illusion that your life is more interesting than it really is.,Charles M. Schulz,Home
The home is the chief school of human virtues.,William Ellery Channing,Home
"A house that does not have one warm, comfy chair in it is soulless.",May Sarton,Home
"I told my mother-in-law that my house was her house, and she said, 'Get the hell off my property.'",Joan Rivers,Home
Home interprets heaven. Home is heaven for beginners.,Charles Henry Parkhurst,Home
It takes patience to appreciate domestic bliss; volatile spirits prefer unhappiness.,George Santayana,Home
"Home is, I suppose just a child's idea. A house at night, and a lamp in the house. A place to feel safe.",V. S. Naipaul,Home
Any old place I can hang my hat is home sweet home to me.,William Jerome,Home
A man's home is his wife's castle.,Alexander Chase,Home
Housework is what a woman does that nobody notices unless she hasn't done it.,Evan Esar,Home
"As much as I would love to be a person that goes to parties and has a couple of drinks and has a nice time, that doesn't work for me. I'd just rather sit at home and read, or go out to dinner with someone, or talk to someone I love, or talk to somebody that makes me laugh.",Daniel Radcliffe,Home
Homesickness is nothing. Fifty percent of the people in the world are homesick all the time.,John Cheever,Home
The prospect of going home is very appealing.,David Ginola,Home
"If you reject the food, ignore the customs, fear the religion and avoid the people, you might better stay at home.",James A. Michener,Home
"In the mind, in the heart, I was always home. I always imagined, really, going back home.",Miriam Makeba,Home
"Where there is a mother in the home, matters go well.",Amos Bronson Alcott,Home
"Since I travel so much, it's always great to be home. There's nothing like getting to raid my own refrigerator at two in the morning.",Amy Grant,Home
"I long, as does every human being, to be at home wherever I find myself.",Maya Angelou,Home
"Home, nowadays, is a place where part of the family waits till the rest of the family brings the car back.",Earl Wilson,Home
"Home is the most popular, and will be the most enduring of all earthly establishments.",Channing Pollock,Home
"Whether rich or poor, a home is not a home unless the roots of love are ever striking deeper through the crust of the earthly and the conventional, into the very realities of being, not consciously always; seldom, perhaps; the simplicity of loving grows by living simply near nature and God.",Lucy Larcom,Home
"I'm lucky because I have a job I love. I really miss being away from home, being in my own bed, seeing my animals and siblings, having my moms cookies. I have a couple cats. I got a kitten about a year ago and now Im going on the road so I wont see him for a while. I feel bad.",Michelle Branch,Home
I grew up in a household where everybody lived at the top of his lungs.,Frank Langella,Home
"I have an answering machine in my car. It says, I'm home now. But leave a message and I'll call when I'm out.",Steven Wright,Home
"I am not quite sure where home is right now. I do have places in London and Milan, and a house in Spain. I guess I would say home is where my mother is, and she lives in Spain.",Sarah Brightman,Home
There's no place like home. And I do miss my home.,Malala Yousafzai,Home
I'm the type who'd be happy not going anywhere as long as I was sure I knew exactly what was happening at the places I wasn't going to. I'm the type who'd like to sit home and watch every party that I'm invited to on a monitor in my bedroom.,Andy Warhol,Home
The fellow that owns his own home is always just coming out of a hardware store.,Kin Hubbard,Home
"I love grocery shopping when I'm home. That's what makes me feel totally normal. I love both the idea of home as in being with my family and friends, and also the idea of exploration. I think those two are probably my great interests.",Yo-Yo Ma,Home
"The home to everyone is to him his castle and fortress, as well for his defence against injury and violence, as for his repose.",Edward Coke,Home
"The house has to please everyone, contrary to the work of art which does not. The work is a private matter for the artist. The house is not.",Adolf Loos,Home
"We know that when people are safe in their homes, they are free to pursue their dream for a brighter economic future for themselves and their families.",George Pataki,Home
Nothing can bring a real sense of security into the home except true love.,Billy Graham,Home
Love begins by taking care of the closest ones - the ones at home.,Mother Teresa,Home
"It may be that the satisfaction I need depends on my going away, so that when I've gone and come back, I'll find it at home.",Rumi,Home
"Charity should begin at home, but should not stay there.",Phillips Brooks,Home
I would not change my blest estate for all the world calls good or great.,Isaac Watts,Home
Always be nice to your children because they are the ones who will choose your rest home.,Phyllis Diller,Home
"In our home there was always prayer - aloud, proud and unapologetic.",Lyndon B. Johnson,Home
"I say, If everybody in this house lives where it's God first, friends and family second and you third, we won't ever have an argument.",Jeff Foxworthy,Home
Home life is no more natural to us than a cage is natural to a cockatoo.,George Bernard Shaw,Home
Kindness goes a long ways lots of times when it ought to stay at home.,Kin Hubbard,Home
People who have good relationships at home are more effective in the marketplace.,Zig Ziglar,Home
I'm a real Suzy Homemaker.,Suzy Bogguss,Home
"When it comes to developing character strength, inner security and unique personal and interpersonal talents and skills in a child, no institution can or ever will compare with, or effectively substitute for, the home's potential for positive influence.",Stephen Covey,Home
I'm going to buy some green bananas because by the time I get home they'll be ripe.,Ryan Stiles,Home
"The spirit is at home, if not entirely satisfied, in America.",Allan Bloom,Home
"Home life's great, man. The kids are great, happy and healthy. I've reached this sort of wonderful precipice.",Ryan Phillippe,Home
The worst feeling in the world is the homesickness that comes over a man occasionally when he is at home.,E. W. Howe,Home
Run a home like you would a small business and treat it with the same seriousness.,Anthea Turner,Home
"Inaction breeds doubt and fear. Action breeds confidence and courage. If you want to conquer fear, do not sit home and think about it. Go out and get busy.",Dale Carnegie,Home
"Gratitude unlocks the fullness of life. It turns what we have into enough, and more. It turns denial into acceptance, chaos to order, confusion to clarity. It can turn a meal into a feast, a house into a home, a stranger into a friend.",Melody Beattie,Home
"When your time comes to die, be not like those whose hearts are filled with fear of death, so that when their time comes they weep and pray for a little more time to live their lives over again in a different way. Sing your death song, and die like a hero going home.",Tecumseh,Home
A man travels the world over in search of what he needs and returns home to find it.,George A. Moore,Home
"Where there is righteousness in the heart, there is beauty in the character. When there is beauty in the character, there is harmony in the home. When there is harmony in the home, there is order in the nation. When there is order in the nation, there is peace in the world.",A. P. J. Abdul Kalam,Home
"Every day is a journey, and the journey itself is home.",Matsuo Basho,Home
"See, when you drive home today, you've got a big windshield on the front of your car. And you've got a little bitty rearview mirror. And the reason the windshield is so large and the rearview mirror is so small is because what's happened in your past is not near as important as what's in your future.",Joel Osteen,Home
I like a teacher who gives you something to take home to think about besides homework.,Lily Tomlin,Home
Every strike brings me closer to the next home run.,Babe Ruth,Home
We are not about to send American boys 9 or 10 thousand miles away from home to do what Asian boys ought to be doing for themselves.,Lyndon B. Johnson,Home
There are a thousand ways to kneel and kiss the ground; there are a thousand ways to go home again.,Rumi,Home
"Let the wife make the husband glad to come home, and let him make her sorry to see him leave.",Martin Luther,Home
"Instead of going out to dinner, buy good food. Cooking at home shows such affection. In a bad economy, it's more important to make yourself feel good.",Ina Garten,Home
"Like love, breakfast is best when made at home.",Gina Barreca,Home
"Because no matter who we are or where we come from, we're all entitled to the basic human rights of clean air to breathe, clean water to drink, and healthy land to call home.",Martin Luther King III,Home
The best time to buy a home is always five years ago.,Ray Brown,Home
"You don't have to swing hard to hit a home run. If you got the timing, it'll go.",Yogi Berra,Home
"I tend to be so lost in the work that I don't notice the weather. My partner will come home and say, 'Beautiful day, wasn't it?' and I'll say, 'Was it?' as I won't have noticed the real world at all.",Emma Donoghue,Home
"I am not going to die, I'm going home like a shooting star.",Sojourner Truth,Home
"I feel sorry for kids these days. They get so much homework. Remember the days when we put a belt around our two books and carried them home? Now they're dragging a suitcase. They have school all day, then homework from six until eleven. There's no time left to be creative.",Tom Petty,Home
"America's future will be determined by the home and the school. The child becomes largely what he is taught; hence we must watch what we teach, and how we live.",Jane Addams,Home
"Be nice to your children. After all, they are going to choose your nursing home.",Steven Wright,Home
"Our international success started out first because we became the No. 1 casual wear brand in our home market of Japan. Then, we set up stores in the world's major fashion centers of New York, Paris and London.",Tadashi Yanai,Home
Israel was not created in order to disappear - Israel will endure and flourish. It is the child of hope and the home of the brave. It can neither be broken by adversity nor demoralized by success. It carries the shield of democracy and it honors the sword of freedom.,John F. Kennedy,Home
This nation will remain the land of the free only so long as it is the home of the brave.,Elmer Davis,Home
"Yes, it's true I once knocked out a horse. It was at a fiesta in my mother's home town of Guarare. Someone bet me a bottle of whiskey that I couldn't do it.",Roberto Duran,Home
"We are living in very challenging times. Pressured in the workplace and stressed out at home, people are trying to make sense of their lives.",Les Brown,Home
My parents said that sitting at home playing video games all day won't bring you anywhere in life.,PewDiePie,Home
"There was a time when men thought it was sexy to have a housewife waiting for him to come home from work in her slippers, but in modern society, I think an independent woman is even more sexy.",Kat Graham,Home
"A great restaurant is one that just makes you feel like you're not sure whether you went out or you came home and confuses you. If it can do both of those things at the same time, you're hooked.",Danny Meyer,Home
"Do you know what it means to come home at night to a woman who'll give you a little love, a little affection, a little tenderness? It means you're in the wrong house, that's what it means.",Henny Youngman,Home
Art is the only way to run away without leaving home.,Twyla Tharp,Home
"Home is where your family is. Wherever you are, it's about the people you're surrounded by, not necessarily where you lay your head.",Jenji Kohan,Home
"The Bible tells us that Jesus Christ came to do three things. He came to have my past forgiven, you get a purpose for living and a home in Heaven.",Rick Warren,Home
There are many truths of which the full meaning cannot be realized until personal experience has brought it home.,John Stuart Mill,Home
"Ten men waiting for me at the door? Send one of them home, I'm tired.",Mae West,Home
Your best T-shirt should be like your bed; it just feels like you are home when you are in it.,Ashton Kutcher,Home
My cell phone is the number one way for me to communicate with my fans. I love the direct connection I can make via social media whether I am on the road or at home.,Cody Simpson,Home
"You should never meet your heroes. Paul Newman... I was so excited about meeting him, but he turned up in shell suit bottoms, slippers, and a jumper. He was just so worn out and old, he wanted to go home.",Allan Carr,Home
"Find joy in everything you choose to do. Every job, relationship, home... it's your responsibility to love it, or change it.",Chuck Palahniuk,Home
"No one realizes how beautiful it is to travel until he comes home and rests his head on his old, familiar pillow.",Lin Yutang,Home
"All I did was pray to God, every day. In prison camp, the main prayer was, 'Get me home alive, God, and I'll seek you and serve you.' I came home, got wrapped up in the celebration, and forgot about the hundreds of promises I'd made to God.",Louis Zamperini,Home
"You aren't your work, your accomplishments, your possessions, your home, your family... your anything. You're a creation of your Source, dressed in a physical human body intended to experience and enjoy life on Earth.",Wayne Dyer,Home
Child abuse and neglect offend the basic values of our state. We have a responsibility to provide safe settings for at-risk children and facilitate permanent placement for children who cannot return home.,Matt Blunt,Home
"Not one of us can rest, be happy, be at home, be at peace with ourselves, until we end hatred and division.",John Lewis,Home
"We are a country where people of all backgrounds, all nations of origin, all languages, all religions, all races, can make a home. America was built by immigrants.",Hillary Clinton,Home
"The triple is the most exciting play in baseball. Home runs win a lot of games, but I never understood why fans are so obsessed with them.",Hank Aaron,Home
Basically my wife was immature. I'd be at home in the bath and she'd come in and sink my boats.,Woody Allen,Home
Go big or go home. Because it's true. What do you have to lose?,Eliza Dushku,Home
"Before Hurricane Katrina, I always felt like I could come back home. And home was a real place, and also it had this mythical weight for me. Because of the way that Hurricane Katrina ripped everything away, it cast that idea in doubt.",Jesmyn Ward,Home
Nothing is better than going home to family and eating good food and relaxing.,Irina Shayk,Home
"I have a family, loving aunts, and a good home. No, on the surface I seem to have everything except my one true friend. All I think about when I'm with friends is having a good time. I can't bring myself to talk about anything but ordinary everyday things. We don't seem to be able to get any closer, and that's the problem.",Anne Frank,Home
"Is this America, the land of the free and the home of the brave, where we have to sleep with our telephones off the hooks because our lives be threatened daily, because we want to live as decent human beings in America?",Fannie Lou Hamer,Home
"Home is, in the end, not just the place where you sleep, but the place where you stand.",Pico Iyer,Home
"Police officers put the badge on every morning, not knowing for sure if they'll come home at night to take it off.",Tom Cotton,Home
Spend some time this weekend on home improvement; improve your attitude toward your family.,Bo Bennett,Home
"Going to the woods is going home, for I suppose we came from the woods originally. But in some of nature's forests, the adventurous traveler seems a feeble, unwelcome creature; wild beasts and the weather trying to kill him, the rank, tangled vegetation, armed with spears and stinging needles, barring his way and making life a hard struggle.",John Muir,Home
"If you own a home with wheels on it and several cars without, you just might be a redneck.",Jeff Foxworthy,Home
Think you're escaping and run into yourself. Longest way round is the shortest way home.,James Joyce,Home
"Home is not where you live, but where they understand you.",Christian Morgenstern,Home
"Breathe in deeply to bring your mind home to your body. Then look at, or think of, the person triggering this emotion: With mindfulness, you can see that she is unhappy, that she is suffering. You can see her wrong perceptions. You can see that she is not beautiful when she says things that are unkind.",Thich Nhat Hanh,Home
Middle age is when you're sitting at home on a Saturday night and the telephone rings and you hope it isn't for you.,Ogden Nash,Home
"When I am abroad, I always make it a rule never to criticize or attack the government of my own country. I make up for lost time when I come home.",Winston Churchill,Home
"Canada will be a strong country when Canadians of all provinces feel at home in all parts of the country, and when they feel that all Canada belongs to them.",Pierre Trudeau,Home
"When I come home, my daughter will run to the door and give me a big hug, and everything that's happened that day just melts away.",Hugh Jackman,Home
"Whether you come back by page or by the big screen, Hogwarts will always be there to welcome you home.",J. K. Rowling,Home
"When I stepped out into the bright sunlight from the darkness of the movie house, I had only two things on my mind: Paul Newman and a ride home.",S. E. Hinton,Home
"I had five children in six years. The day I brought my fifth baby home, that week, my daughter turned 6.",Nancy Pelosi,Home
"Just as there is a wage gap between men and women in the workplace, there is a 'leisure gap' between them at home. Most women work one shift in the office or factory and a 'second shift' at home.",Arlie Russell Hochschild,Home
"No, we don't control who our parents are. We don't control what color we are. We don't control what home we are born into. But we control our attitude. We control our work ethic. We control our drive and our commitment.",Dabo Swinney,Home
"Building a proper wardrobe is like building a home. Indeed, you should think of it like a home, because it is something you're going to live in. It must be comfortable and suit all your needs.",Edith Head,Home
Education begins at home. You can't blame the school for not putting into your child what you don't put into him.,Geoffrey Holder,Home
The thrill of coming home has never changed.,Guy Pearce,Home
"An expert is somebody who is more than 50 miles from home, has no responsibility for implementing the advice he gives, and shows slides.",Edwin Meese,Home
"So long as I'm Commander-in-Chief, we will sustain the strongest military the world has ever known. When you take off the uniform, we will serve you as well as you've served us - because no one who fights for this country should have to fight for a job, or a roof over their head, or the care that they need when they come home.",Barack Obama,Home
All I do is sit at home and watch Netflix.,Kyrie Irving,Home
"If a dog will not come to you after having looked you in the face, you should go home and examine your conscience.",Woodrow Wilson,Home
"You can have more than one home. You can carry your roots with you, and decide where they grow.",Henning Mankell,Home
"I think the iPhone is the best consumer product ever. That's what I feel about it. And it's become so integrated and integral to our lives, you wouldn't think about leaving home without it.",Tim Cook,Home
"I dare not stay home while Quichuas perish. What if the well-filled church in the homeland needs stirring? They have the Scriptures, Moses, and the prophets, and a whole lot more. Their condemnation is written on their bank books and in the dust on their Bible covers.",Jim Elliot,Home
"Censorship, like charity, should begin at home, but, unlike charity, it should end there.",Clare Boothe Luce,Home
"I watched my mom and dad build everything that matters - a family, a home and a good name.",Mike Pence,Home
"In this age, I don't care how tactically or operationally brilliant you are: if you cannot create harmony - even vicious harmony - on the battlefield based on trust across service lines, across coalition and national lines, and across civilian/military lines, you need to go home, because your leadership is obsolete.",Jim Mattis,Home
The great advantage of a hotel is that it is a refuge from home life.,George Bernard Shaw,Home
Home ownership is the cornerstone of a strong community.,Rick Renzi,Home
"At every party there are two kinds of people - those who want to go home and those who don't. The trouble is, they are usually married to each other.",Ann Landers,Home
"The acting training in school was great, but it was mostly fun being young and in New York. Because my upbringing was so transient, New York ended up being my home. I've been living in New York longer than I have anywhere else in my life.",Pedro Pascal,Home
"There's a tremendous difference between alone and lonely. You could be lonely in a group of people. I like being alone. I like eating by myself. I go home at night and just watch a movie or hang out with my dog. I have to exert myself and really say, oh God, I've got to see my friends 'cause I'm too content being by myself.",Drew Barrymore,Home
"Swimming is normal for me. I'm relaxed. I'm comfortable, and I know my surroundings. It's my home.",Michael Phelps,Home
"If I don't feel confident about my body, I'm not going to sit at home and feel sorry for myself and not do something about it. It's all about taking action and not being lazy. So you do the work, whether it's fitness or whatever. It's about getting up, motivating yourself and just doing it.",Kim Kardashian,Home
Children are not casual guests in our home. They have been loaned to us temporarily for the purpose of loving them and instilling a foundation of values on which their future lives will be built.,James Dobson,Home
"Racism is taught in the home. We agree on that? Well, it's very hard to teach racism to a teenager who's listening to rap music and who idolizes, say, Snoop Dogg. It's hard to say, 'That guy is less than you.' The kid is like, 'I like that guy, he's cool. How is he less than me?",Jay-Z,Home
"The truth is sometimes a hard pill to swallow. It sometimes causes us difficulties at home and abroad. It is sometimes used by our enemies in attempts to hurt us. But the American people are entitled to it, nonetheless.",John McCain,Home
"Once you get a spice in your home, you have it forever. Women never throw out spices. The Egyptians were buried with their spices. I know which one I'm taking with me when I go.",Erma Bombeck,Home
"On the battlefield, the military pledges to leave no soldier behind. As a nation, let it be our pledge that when they return home, we leave no veteran behind.",Dan Lipinski,Home
I never worry about being driven to drink; I just worry about being driven home.,W. C. Fields,Home
"My restless, roaming spirit would not allow me to remain at home very long.",Buffalo Bill,Home
I am a simple person; I come from a very simple home. We believe in enjoying life and what we have.,Vivek Oberoi,Home
"The juvenile sea squirt wanders through the sea searching for a suitable rock or hunk of coral to cling to and make its home for life. For this task, it has a rudimentary nervous system. When it finds its spot and takes root, it doesn't need its brain anymore so it eats it!",Daniel Dennett,Home
"At home I am a nice guy: but I don't want the world to know. Humble people, I've found, don't get very far.",Muhammad Ali,Home
"Greatness comes from fear. Fear can either shut us down and we go home, or we fight through it.",Lionel Richie,Home
"You leave home to seek your fortune and, when you get it, you go home and share it with your family.",Anita Baker,Home
A smile abroad is often a scowl at home.,Alfred Lord Tennyson,Home
"Most of American life consists of driving somewhere and then returning home, wondering why the hell you went.",John Updike,Home
The journey is my home.,Muriel Rukeyser,Home
My mom raised us like we were still in the Philippines. She tried to cure everything at home like a real Filipino woman. You had to die to go to the hospital. My mom cured everything with Vicks VapoRub. I should've died nine times when I was a kid!,Jo Koy,Home
"I live by 'Go big or go home.' That's with everything. It's like either commit and go for it or don't do it at all. I apply that to everything. I apply that to relationships, I apply that to like sports, I apply that to everything. That's what I live by. That's how I like it.",Paul Walker,Home
I watched Leicester City lose in the 1969 FA Cup final with my dad and granddad when I was eight and cried all the way home. I have seen them get promoted and relegated. I played for them for eight years. I even got a group of like-minded fans and friends to stump up a few quid to salvage the club when they went into liquidation.,Gary Lineker,Home
"Salvation cannot be bought with the currency of obedience; it is purchased by the blood of the Son of God. Thinking that we can trade our good works for salvation is like buying a plane ticket and then supposing we own the airline. Or thinking that after paying rent for our home, we now hold title to the entire planet earth.",Dieter F. Uchtdorf,Home
"I believe your home tells a story about who you are and who you aspire to be. We represent ourselves through the things we own. I don't believe in trends. I believe in collecting things that you connect with. We should surround ourselves with things we care about, that have meaning.",Nate Berkus,Home
Television is an invention that permits you to be entertained in your living room by people you wouldn't have in your home.,David Frost,Home
"Buyers decide in the first eight seconds of seeing a home if they're interested in buying it. Get out of your car, walk in their shoes and see what they see within the first eight seconds.",Barbara Corcoran,Home
"This Earth is our only home. Together, we must protect and cherish it.",Ban Ki-moon,Home
"When I do have free time, I spend it with friends, or I spend it at home writing or making something.",Billie Eilish,Home
Africa for the Africans... at home and abroad!,Marcus Garvey,Home
After I hit a home run I had a habit of running the bases with my head down. I figured the pitcher already felt bad enough without me showing him up rounding the bases.,Mickey Mantle,Home
I'm really quite simple. I plant flowers and watch them grow... I stay at home and watch the river flow.,George Harrison,Home
"The rulers of the state are the only persons who ought to have the privilege of lying, either at home or abroad; they may be allowed to lie for the good of the state.",Plato,Home
"I watched Titanic when I got back home from the hospital, and cried. I knew that my IQ had been damaged.",Stephen King,Home
The structure of a play is always the story of how the birds came home to roost.,Arthur Miller,Home
"I was a child actor in 'Deliverance,' but not the banjo player. It was my dad's big movie as a director, and at the very end there's a scene where Jon Voight comes home to his wife. I played his young son.",Charley Boorman,Home
"Dad's Jewish and Irish, Mom's German and Scotch. I couldn't say I was anything. My last name isn't even Downey. My dad changed his name when he wanted to get into the Army and was underage. My real name is Robert Elias. I feel like I'm still looking for a home in some way.","Robert Downey, Jr.",Home
"The kitchen is the heart of every home, for the most part. It evokes memories of your family history.",Debi Mazar,Home
"When we rebuild a house, we are rebuilding a home. When we recover from disaster, we are rebuilding lives and livelihoods.",Sri Mulyani Indrawati,Home
"I love cats because I enjoy my home; and little by little, they become its visible soul.",Jean Cocteau,Home
"When I'm home, I like a cozy, comfortable, calming space.",Stacy Keibler,Home
"It's simple: You get a part. You play a part. You play it well. You do your work and you go home. And what is wonderful about movies is that once they're done, they belong to the people. Once you make it, it's what they see. That's where my head is at.",Denzel Washington,Home
"Before the 1970s, banks were banks. They did what banks were supposed to do in a state capitalist economy: they took unused funds from your bank account, for example, and transferred them to some potentially useful purpose like helping a family buy a home or send a kid to college.",Noam Chomsky,Home
The message of Passover remains as powerful as ever. Freedom is won not on the battlefield but in the classroom and the home. Teach your children the history of freedom if you want them never to lose it.,Jonathan Sacks,Home
To the old saying that man built the house but woman made of it a 'home' might be added the modern supplement that woman accepted cooking as a chore but man has made of it a recreation.,Emily Post,Home
"I often feel like an outsider wherever I go, so I'm always attracted to stories about identity and the meaning of home.",Chloe Zhao,Home
"You don't teach morals and ethics and empathy and kindness in the schools. You teach that at home, and children learn by example.",Judy Sheindlin,Home
"Good food and a warm kitchen are what makes a house a home. I always tried to make my home like my mother's, because Mom was magnificent at stretching a buck when it came to decorating and food. Like a true Italian, she valued beautification in every area of her life, and I try to do the same.",Rachael Ray,Home
"I watched the guy that hits a home run, and he comes across the plate and he points skyward, like thanking for the help from the Almighty to hit the home run. And as he does that, I say to myself, 'God screwed the pitcher.' And I don't know how else you look at it.",Bobby Knight,Home
No other planet in the solar system is a suitable home for human beings; it's this world or nothing. That's a very powerful perception.,Carl Sagan,Home
"Iraq was home of the Abbasid Caliphate, a golden age when the Muslim world was at the forefront of math, science and medicine.",Richard Engel,Home
"I ran away from home. I ran away from St. Louis, and then I ran away from the United States of America, because of that terror of discrimination, that horrible beast which paralyzes one's very soul and body.",Josephine Baker,Home
"If my world were to cave in tomorrow, I would look back on all the pleasures, excitements and worthwhilenesses I have been lucky enough to have had. Not the sadness, not my miscarriages or my father leaving home, but the joy of everything else. It will have been enough.",Audrey Hepburn,Home
"I love cats because I enjoy my home; and little by little, they become its visible soul.",Jean Cocteau,Home
"Hollywood always represents this big dream and fairy tale in people's minds, but to me, it's just hard work. Of course, we play fairy tale on the red carpet. It's all Cinderella. But when the clock strikes midnight, I turn into a gray mouse and I go home, and I take my dress off and it's over. That's Hollywood.",Olga Kurylenko,Home
"I bought one of the first Nintendo systems and brought that home, and we were playing 'Legend of Zelda' at the time, and it was addicting, and I was playing it for hours and hours and hours.",Robin Williams,Home
"As long as it's making you happy and you're enjoying it, then you should never stop writing music. Whether it's going to take you somewhere, viewed by other people, or it's literally you in a bedroom at home, it should be something that you do for yourself.",Ella Henderson,Home
"Greatness comes from fear. Fear can either shut us down and we go home, or we fight through it.",Lionel Richie,Home
We cannot defend freedom abroad by deserting it at home.,Edward R. Murrow,Home
"Devotion begins at home, inside your own awareness.",Debbie Ford,Home
Home is where you hang your hat.,Leon Redbone,Home
"I've always really just liked football, and I've always devoted a lot of time to it. When I was a kid, my friends would call me to go out with them, but I would stay home because I had practice the next day. I like going out, but you have to know when you can and when you can't.",Lionel Messi,Home
"Oh, my ways are strange ways and new ways and old ways, And deep ways and steep ways and high ways and low, I'm at home and at ease on a track that I know not, And restless and lost on a road that I know.",Henry Lawson,Home
I define fear as standing across the ring from Joe Louis and knowing he wants to go home early.,Max Baer,Home
"You spend your whole lifetime in your occupation, actually making life clever, easy and convenient for white people. But when you have to get transportation home, you are denied an equal accommodation. Our existence was for the white man's comfort and well-being; we had to accept being deprived of just being human.",Rosa Parks,Home
"You don't teach morals and ethics and empathy and kindness in the schools. You teach that at home, and children learn by example.",Judy Sheindlin,Home
Just that working with Clint again is like coming home.,Morgan Freeman,Home
You can't get a job without experience and you can't get experience until you have a job. Once you solve that problem you are home free.,Jack Buck,Home
"I have three dogs at home. Even after losing a series or winning a series, they treat me the same way.",MS Dhoni,Home
Your home is your sanctuary. You need to make it a place you love to be in.,Betty Gabriel,Home
