quotes,authors,categories
Better to trust the man who is frequently in error than the one who is never in doubt.,Eric Sevareid,Trust
"A half truth, like half a brick, is always more forcible as an argument than a whole one. It carries better.",Stephen Leacock,Trust
It's a delight to trust somebody so completely.,Jeff Goldblum,Trust
"How can people trust the harvest, unless they see it sown?",Mary Renault,Trust
"You have got to discover you, what you do, and trust it.",Barbra Streisand,Trust
"Beware of anyone who says they know. Trust me, they don't, or they wouldn't have to say they did.",Harvey Fierstein,Trust
"I repeat... that all power is a trust; that we are accountable for its exercise; that from the people and for the people all springs, and all must exist.",Benjamin Disraeli,Trust
Do not trust your memory; it is a net full of holes; the most beautiful prizes slip through it.,Georges Duhamel,Trust
The trust of the people in the leaders reflects the confidence of the leaders in the people.,Paulo Freire,Trust
We are all selfish and I no more trust myself than others with a good motive.,Lord Byron,Trust
Trust and belief are two prime considerations. You must not allow yourself to be opinionated.,James Dean,Trust
"If we put our trust in the common sense of common men and 'with malice toward none and charity for all' go forward on the great adventure of making political, economic and social democracy a practical reality, we shall not fail.",Henry A. Wallace,Trust
I always have issues with trust.,Vin Diesel,Trust
One must be fond of people and trust them if one is not to make a mess of life.,E. M. Forster,Trust
Trust in yourself. Your perceptions are often far more accurate than you are willing to believe.,Claudia Black,Trust
"And I'm afraid, in this day and age, trust, which I count so, you know, I love loyalty. I love trust.",Elton John,Trust
Who would not rather trust and be deceived?,Eliza Cook,Trust
I learned you can't trust the judgment of good friends.,Carl Sandburg,Trust
Trust your ability!,Itzhak Perlman,Trust
Whatever happens in life is fine - just trust in that.,Orlando Bloom,Trust
"I know it when I don't know it. Sometimes I know it when I don't think I know it. I need to trust myself in these moments, these rare moments of self-doubt.",Rush Limbaugh,Trust
Don't trust anyone over 30.,Pat Boone,Trust
"He that takes truth for his guide, and duty for his end, may safely trust to God's providence to lead him aright.",Blaise Pascal,Trust
Would you want to do business with a person who was 99% honest?,Sydney Madwed,Trust
I always trust my gut reaction; it's always right.,Kiana Tom,Trust
"Are we at last brought to such humiliating and debasing degradation, that we cannot be trusted with arms for our defense?",Patrick Henry,Trust
"I can trust my friends These people force me to examine myself, encourage me to grow.",Cher,Trust
"I've only ever trusted my gut on everything. I don't trust my head, I don't trust my heart, I trust my gut.",Bryan Adams,Trust
I have to trust what I do and then do it.,Ednita Nazario,Trust
"Trust him not with your secrets, who, when left alone in your room, turns over your papers.",Johann Kaspar Lavater,Trust
"Trust in what you love, continue to do it, and it will take you where you need to go.",Natalie Goldberg,Trust
It doesn't make any sense... that's why I trust it!,Kate Winslet,Trust
"Even in the common affairs of life, in love, friendship, and marriage, how little security have we when we trust our happiness in the hands of others!",William Hazlitt,Trust
"It is unfortunate, considering that enthusiasm moves the world, that so few enthusiasts can be trusted to speak the truth.",Arthur Balfour,Trust
I like to see honesty out of people. People who are trustworthy. I like to see people who are involved with The Lord.,Ray Lewis,Trust
"If we really want to be full and generous in spirit, we have no choice but to trust at some level.",Rita Dove,Trust
I never trusted good-looking boys.,Frances McDormand,Trust
A man who trusts nobody is apt to be the kind of man nobody trusts.,Harold MacMillan,Trust
Never trust sheep.,Ryan Stiles,Trust
"Who can I trust? You have to invest in somebody and chances are you're probably going to invest in somebody who's going to deceive you. I've been conned a couple of times, but now I'm a little more savvy.",Maggie Gyllenhaal,Trust
Trust is a great force multiplier.,Tom Ridge,Trust
"That no government, so called, can reasonably be trusted, or reasonably be supposed to have honest purposes in view, any longer than it depends wholly upon voluntary support.",Lysander Spooner,Trust
"In these times, God's people must trust him for rest of body and soul.",David Wilkerson,Trust
Put your trust in the Lord and go ahead. Worry gets you no place.,Roy Acuff,Trust
"I believe in trusting men, not only once but twice - in giving a failure another chance.",James Cash Penney,Trust
Let no such man be trusted.,William Shakespeare,Trust
Few delights can equal the presence of one whom we trust utterly.,George MacDonald,Trust
Trust your hunches. They're usually based on facts filed away just below the conscious level.,Joyce Brothers,Trust
"When we, through our educational culture, through the media, through the entertainment culture, give our children the impression that human beings cannot control their passions, we are telling them, in effect, that human beings cannot be trusted with freedom.",Alan Keyes,Trust
The chief lesson I have learned in a long life is that the only way you can make a man trustworthy is to trust him; and the surest way to make him untrustworthy is to distrust him.,Henry L. Stimson,Trust
"Men are able to trust one another, knowing the exact degree of dishonesty they are entitled to expect.",Stephen Leacock,Trust
"Trust your instinct to the end, though you can render no reason.",Ralph Waldo Emerson,Trust
"When you explain to people what you're trying to do, as opposed to just making demands or delegating tasks, you can build instant trust, even if it's just for that short time you're on the phone.",Simon Sinek,Trust
Let every eye negotiate for itself and trust no agent.,William Shakespeare,Trust
"Who can I trust? You have to invest in somebody and chances are you're probably going to invest in somebody who's going to deceive you. I've been conned a couple of times, but now I'm a little more savvy.",Maggie Gyllenhaal,Trust
Responsibilities are given to him on whom trust rests. Responsibility is always a sign of trust.,James Cash Penney,Trust
I have no fear that the result of our experiment will be that men may be trusted to govern themselves without a master.,Thomas Jefferson,Trust
"In these times, God's people must trust him for rest of body and soul.",David Wilkerson,Trust
"When we, through our educational culture, through the media, through the entertainment culture, give our children the impression that human beings cannot control their passions, we are telling them, in effect, that human beings cannot be trusted with freedom.",Alan Keyes,Trust
You can't trust anybody with power.,Newt Gingrich,Trust
"You can't connect the dots looking forward; you can only connect them looking backwards. So you have to trust that the dots will somehow connect in your future. You have to trust in something - your gut, destiny, life, karma, whatever. This approach has never let me down, and it has made all the difference in my life.",Steve Jobs,Trust
"Love myself I do. Not everything, but I love the good as well as the bad. I love my crazy lifestyle, and I love my hard discipline. I love my freedom of speech and the way my eyes get dark when I'm tired. I love that I have learned to trust people with my heart, even if it will get broken. I am proud of everything that I am and will become.",Johnny Weir,Trust
Do not let your hearts be troubled. Trust in God; trust also in me.,Jesus Christ,Trust
"Trust in dreams, for in them is hidden the gate to eternity.",Khalil Gibran,Trust
"Love yourself for who you are, and trust me, if you are happy from within, you are the most beautiful person, and your smile is your best asset.",Ileana D'Cruz,Trust
"I truly believe that everything that we do and everyone that we meet is put in our path for a purpose. There are no accidents; we're all teachers - if we're willing to pay attention to the lessons we learn, trust our positive instincts and not be afraid to take risks or wait for some miracle to come knocking at our door.",Marla Gibbs,Trust
"I trust no one, not even myself.",Joseph Stalin,Trust
"To have faith is to trust yourself to the water. When you swim you don't grab hold of the water, because if you do you will sink and drown. Instead you relax, and float.",Alan Watts,Trust
"Did I offer peace today? Did I bring a smile to someone's face? Did I say words of healing? Did I let go of my anger and resentment? Did I forgive? Did I love? These are the real questions. I must trust that the little bit of love that I sow now will bear many fruits, here in this world and the life to come.",Henri Nouwen,Trust
"It's good to trust others but, not to do so is much better.",Benito Mussolini,Trust
"Thanks to Allah, I trust myself to distinguish between right and wrong.",Mohammad Amir,Trust
Never trust a man who speaks well of everybody.,John Churton Collins,Trust
"There are ups and downs, but whatever happens, you have to trust and believe in yourself.",Luka Modric,Trust
Never trust a computer you can't throw out a window.,Steve Wozniak,Trust
"Disappointment is inevitable. But to become discouraged, there's a choice I make. God would never discourage me. He would always point me to himself to trust him. Therefore, my discouragement is from Satan. As you go through the emotions that we have, hostility is not from God, bitterness, unforgiveness, all of these are attacks from Satan.",Charles Stanley,Trust
"Being a lawyer is not merely a vocation. It is a public trust, and each of us has an obligation to give back to our communities.",Janet Reno,Trust
"This world of ours... must avoid becoming a community of dreadful fear and hate, and be, instead, a proud confederation of mutual trust and respect.",Dwight D. Eisenhower,Trust
"Twasn't me, 'twas the Lord! I always told Him, 'I trust to you. I don't know where to go or what to do, but I expect You to lead me,' an' He always did.",Harriet Tubman,Trust
The friend in my adversity I shall always cherish most. I can better trust those who helped to relieve the gloom of my dark hours than those who are so ready to enjoy with me the sunshine of my prosperity.,Ulysses S. Grant,Trust
The best way to find out if you can trust somebody is to trust them.,Ernest Hemingway,Trust
Loyalty and devotion lead to bravery. Bravery leads to the spirit of self-sacrifice. The spirit of self-sacrifice creates trust in the power of love.,Morihei Ueshiba,Trust
"It starts with trusting yourself, even if people are telling you you're too young to trust yourself.",SZA,Trust
"Boldness doesn't mean rude, obnoxious, loud, or disrespectful. Being bold is being firm, sure, confident, fearless, daring, strong, resilient, and not easily intimidated. It means you're willing to go where you've never been, willing to try what you've never tried, and willing to trust what you've never trusted. Boldness is quiet, not noisy.",Mike Yaconelli,Trust
"My trust in God flows out of the experience of his loving me, day in and day out, whether the day is stormy or fair, whether I'm sick or in good health, whether I'm in a state of grace or disgrace. He comes to me where I live and loves me as I am.",Brennan Manning,Trust
"We live in a world with fake news being put out there. You don't really know what to trust, and it's a real danger to society.",Austin Aries,Trust
"Faith is not belief without proof, but trust without reservation.",D. Elton Trueblood,Trust
"Many big and small things happen in our lives, almost on daily basis, and I hope that everyone would not lose the trust that they have in themselves, and never lose positive attitude.",Gong Hyo-jin,Trust
"Life is full of tough decisions, and nothing makes them easy. But the worst ones are really your personal koans, and tormenting ambivalence is just the sense of satori rising. Try, trust, try, and trust again, and eventually you'll feel your mind change its focus to a new level of understanding.",Martha Beck,Trust
"Camaraderie doesn't happen by accident; developing a strong sense of trust, accountability, and togetherness around team goals requires intentional effort.",Don Yaeger,Trust
"I always think about the idea that God never gives you more than you can handle, and just the idea that God would be looking at me and thinking, 'Eh, I think she can handle more.' And the angels thinking, 'What are you doing? You're a lunatic.' And God being like, 'No, no, trust me. She can handle this.'",Tig Notaro,Trust
"Every sale has five basic obstacles: no need, no money, no hurry, no desire, no trust.",Zig Ziglar,Trust
I trust bitcoin more than I trust my bank.,Adam Draper,Trust
"Me, I'm dishonest, and you can always trust a dishonest man to be dishonest. Honestly, it's the honest ones you have to watch out for.",Johnny Depp,Trust
"As you enter positions of trust and power, dream a little before you think.",Toni Morrison,Trust
"Never trust anyone completely but God. Love people, but put your full trust only in God.",Lawrence Welk,Trust
"When the norm is decency, other virtues can thrive: integrity, honesty, compassion, kindness, and trust.",Raja Krishnamoorthi,Trust
"I believe if you keep your faith, you keep your trust, you keep the right attitude, if you're grateful, you'll see God open up new doors.",Joel Osteen,Trust
"When you have a dream that you can't let go of, trust your instincts and pursue it. But remember: Real dreams take work, They take patience, and sometimes they require you to dig down very deep. Be sure you're willing to do that.",Harvey Mackay,Trust
"Betrayal is one of my biggest fears. Betrayal happens on many different levels all the time, and there is no worse feeling than realizing someone you thought you could trust has gone against you.",Katie Lee,Trust
"I asked a ref if he could give me a technical foul for thinking bad things about him. He said, of course not. I said, well, I think you stink. And he gave me a technical. You can't trust em.",Jim Valvano,Trust
"I spent a lot of years trying to outrun or outsmart vulnerability by making things certain and definite, black and white, good and bad. My inability to lean into the discomfort of vulnerability limited the fullness of those important experiences that are wrought with uncertainty: Love, belonging, trust, joy, and creativity to name a few.",Brene Brown,Trust
A garden is a grand teacher. It teaches patience and careful watchfulness; it teaches industry and thrift; above all it teaches entire trust.,Gertrude Jekyll,Trust
"Trust me, you can't change anything without causing some degree of disruption. It's impossible, that is exactly what change is. Some people are uncomfortable with the disruption that change causes, but the disruption is necessary if anything is going to change.",Afeni Shakur,Trust
"In football, I don't have a lot of friends. The people who I really trust, there are not many... Most of the time, I'm alone.",Cristiano Ronaldo,Trust
I trust Russia and China and Iran and North Korea like I trust a Jussie Smollett police report.,John Kennedy,Trust
"My father always said, 'Never trust anyone whose TV is bigger than their book shelf' - so I make sure I read.",Emilia Clarke,Trust
"Age appears to be best in four things; old wood best to burn, old wine to drink, old friends to trust, and old authors to read.",Francis Bacon,Trust
"People had lost trust in governance. Getting back that trust, instilling a sense of hope and belief that good governance and development would be back on track, is my biggest achievement.",Yogi Adityanath,Trust
Honor bespeaks worth. Confidence begets trust. Service brings satisfaction. Cooperation proves the quality of leadership.,James Cash Penney,Trust
"If you don't trust the pilot, don't go.",Denzel Washington,Trust
"I have in sincerity pledged myself to your service, as so many of you are pledged to mine. Throughout all my life and with all my heart I shall strive to be worthy of your trust.",Queen Elizabeth II,Trust
"Familial betrayal is, to me, the most heartbreaking kind - because if you can't trust your family to love you and protect you, who can you really trust?",Alexandra Bracken,Trust
"When you form a team, why do you try to form a team? Because teamwork builds trust and trust builds speed.",Russel Honore,Trust
"Old wood best to burn, old wine to drink, old friends to trust, and old authors to read.",Athenaeus,Trust
"I'm lucky to have a great support system in my friends and some of my family. If you have those people that you trust, go ahead and fall back into them and let them be your hammock and cocoon and let them embrace you.",JoJo,Trust
The single most important ingredient in the recipe for success is transparency because transparency builds trust.,Denise Morrison,Trust
Liberalism is trust of the people tempered by prudence. Conservatism is distrust of the people tempered by fear.,William E. Gladstone,Trust
"Choose your friends wisely, and also choose friends that you can trust.",Elyn Saks,Trust
We are dying from overthinking. We are slowly killing ourselves by thinking about everything. Think. Think. Think. You can never trust the human mind anyway. It's a death trap.,Anthony Hopkins,Trust
"We believe that transparency is needed to create trust, and it's also needed to create a dialogue.",Julie Sweet,Trust
"Never make your home in a place. Make a home for yourself inside your own head. You'll find what you need to furnish it - memory, friends you can trust, love of learning, and other such things. That way it will go with you wherever you journey.",Tad Williams,Trust
Trust is a product of test over time.,Myles Munroe,Trust
"Be true to yourself, stay focused and stay you, take advice from other folks, use what you can, but never mind what is not for you. For the most part, trust yourself and believe in what you are doing.",Musiq Soulchild,Trust
"One of the common failings among honorable people is a failure to appreciate how thoroughly dishonorable some other people can be, and how dangerous it is to trust them.",Thomas Sowell,Trust
"Being a teen can be tough. Just try to surround yourself with really good friends that really have your back, and also be a really good friend to those who really care about you. If you're not sure about certain things, talk to your friends that you trust and your family.",Victoria Justice,Trust
Trust wholly in Christ; rely altogether on His sufferings; beware of seeking to be justified in any other way than by His righteousness. Faith in our Lord Jesus Christ is sufficient for salvation. There must be atonement made for sin according to the righteousness of God. The person to make this atonement must be God and man.,John Wycliffe,Trust
"There is only one thing for us to do, and that is to do our level best right where we are every day of our lives; To use our best judgment, and then to trust the rest to that Power which holds the forces of the universe in his hands.",Orison Swett Marden,Trust
"A wedding anniversary is the celebration of love, trust, partnership, tolerance and tenacity. The order varies for any given year.",Paul Sweeney,Trust
"I just want to say, don't be afraid, believe in yourself, whatever comes your way you have to experience it to really know what that is. So if you have too much fear inside you may let go of certain opportunities or chances, so trust in yourself and stick with it.",Jisoo,Trust
"Authenticity is the alignment of head, mouth, heart, and feet - thinking, saying, feeling, and doing the same thing - consistently. This builds trust, and followers love leaders they can trust.",Lance Secretan,Trust
You can't trust politicians. It doesn't matter who makes a political speech. It's all lies - and it applies to any rock star who wants to make a political speech as well.,Bob Geldof,Trust
"A 'gossip partner' is someone you love and trust, with whom you may go through the day's events with impunity, and with whom you may air your feelings, without them falling asleep.",Rebecca Pidgeon,Trust
"Mature love is composed and sustaining; a celebration of commitment, companionship, and trust.","H. Jackson Brown, Jr.",Trust
"Keep the faith, don't lose your perseverance and always trust your gut extinct.",Paula Abdul,Trust
"Just really, really believe in what you're trying to do. Don't let people alter that. Let people advise you and lead you down paths to make smart business decisions. But trust your instinct and trust that overwhelming drive that made you put all your dreams and everything on the line.",Luke Bryan,Trust
"You desire that which exceeds my humble powers, but I trust in the compassion and mercy of the All-powerful God.",Saint Stephen,Trust
Surplus wealth is a sacred trust which its possessor is bound to administer in his lifetime for the good of the community.,Andrew Carnegie,Trust
"In the end, you have to just pull the trigger. Trust the car, trust the brakes, just go.",Daniel Ricciardo,Trust
"As six-time world karate champion and then a movie star, I put too much trust in who I was, what I could do, and what I acquired. I forgot how much I needed others and especially God.",Chuck Norris,Trust
"In this age, I don't care how tactically or operationally brilliant you are: if you cannot create harmony - even vicious harmony - on the battlefield based on trust across service lines, across coalition and national lines, and across civilian/military lines, you need to go home, because your leadership is obsolete.",Jim Mattis,Trust
"Trust your own instincts, go inside, follow your heart. Right from the start. go ahead and stand up for what you believe in. As I've learned, that's the path to happiness.",Lesley Ann Warren,Trust
"To be a good human being is to have a kind of openness to the world, the ability to trust uncertain things beyond your own control that can lead you to be shattered.",Martha Nussbaum,Trust
"Trust not yourself, but your defects to know, make use of every friend and every foe.",Alexander Pope,Trust
"The single best machine to measure trust is a human being. We haven't figured out a metric that works better than our own sort of, like, 'There's something fishy about you.'",Simon Sinek,Trust
"He who has faith has... an inward reservoir of courage, hope, confidence, calmness, and assuring trust that all will come out well - even though to the world it may appear to come out most badly.",B. C. Forbes,Trust
Trust that little voice in your head that says 'Wouldn't it be interesting if...'; And then do it.,Duane Michals,Trust
"Unfortunately, injuries are part of the game and you have to adapt, keep faith, trust and never give up.",Raphael Varane,Trust
"It is important to find a place where you feel trust, you feel belonging and stability.",Bojan Krkic,Trust
Never trust the artist. Trust the tale. The proper function of the critic is to save the tale from the artist who created it.,D. H. Lawrence,Trust
"If I made a commitment, I stood by that commitment - and try to make it real. Because when you become leaders, the most important thing you have is your word, your trust. That's where respect comes from.",Michelle Obama,Trust
"Trust the young people; trust this generation's innovation. They're making things, changing innovation every day. And all the consumers are the same: they want new things, they want cheap things, they want good things, they want unique things. If we can create these kind of things for consumers, they will come.",Jack Ma,Trust
Never trust a hippie. That's definitely my motto.,Sam Taylor-Johnson,Trust
"I'm not difficult to work with, trust me.",Zlatan Ibrahimovic,Trust
"Where large sums of money are concerned, it is advisable to trust nobody.",Agatha Christie,Trust
Trust me: I know a good investment when I see one.,Rick Harrison,Trust
The best proof of love is trust.,Joyce Brothers,Trust
"I had my battles. I had my times of just being upset and God would show me, 'Hey, I'm right here, I'll walk you through this and it doesn't make sense now but just trust me.' That's where faith come in - trust.",Jeremy Camp,Trust
There's as much crookedness as you want to find. There was something Abraham Lincoln said - he'd rather trust and be disappointed than distrust and be miserable all the time. Maybe I trusted too much.,John Wooden,Trust
Trust me: it's cool to invest.,Juice Wrld,Trust
"In every tyrant's heart there springs in the end this poison, that he cannot trust a friend.",Aeschylus,Trust
"Woe to the man whose heart has not learned while young to hope, to love - and to put its trust in life.",Joseph Conrad,Trust
Trust is the conduit for influence; it's the medium through which ideas travel.,Amy Cuddy,Trust
"The senses deceive from time to time, and it is prudent never to trust wholly those who have deceived us even once.",Rene Descartes,Trust
I don't trust or love anyone. Because people are so creepy. Creepy creepy creeps. Creeping around. Creeping here and creeping there. Creeping everywhere.,Vincent Gallo,Trust
Americans have the right and advantage of being armed - unlike the citizens of other countries whose governments are afraid to trust the people with arms.,James Madison,Trust
"I have known a vast quantity of nonsense talked about bad men not looking you in the face. Don't trust that conventional idea. Dishonesty will stare honesty out of countenance any day in the week, if there is anything to be got by it.",Charles Dickens,Trust
I never trust a fighting man who doesnt smoke or drink.,William Halsey,Trust
I have trust issues with allowing other individuals to know my innermost secrets for fear of how I may be viewed. Everyone has this.,Kevin Gates,Trust
Fifa has lost the trust of the people. We cannot allow the architects and controllers of world football to get away with dragging the beautiful game through the grime of corruption and bribery.,Sol Campbell,Trust
Our shared values define us more than our differences. And acknowledging those shared values can see us through our challenges today if we have the wisdom to trust in them again.,John McCain,Trust
"All wars signify the failure of conflict resolution mechanisms, and they need post-war rebuilding of faith, trust and confidence.",A. P. J. Abdul Kalam,Trust
"Leadership contains certain elements of good management, but it requires that you inspire, that you build durable trust. For an organization to be not just good but to win, leadership means evoking participation larger than the job description, commitment deeper than any job contract's wording.",Stanley A. McChrystal,Trust
"All wars signify the failure of conflict resolution mechanisms, and they need post-war rebuilding of faith, trust and confidence.",A. P. J. Abdul Kalam,Trust
Trust me: I know a good investment when I see one.,Rick Harrison,Trust
There is not one single police officer in America that I am not afraid of and not one that I would trust to tell the truth or obey the laws they are sworn to uphold. I do not believe they protect me in any way.,Henry Rollins,Trust
"Put not your trust in money, but put your money in trust.","Oliver Wendell Holmes, Sr.",Trust
"I have known a vast quantity of nonsense talked about bad men not looking you in the face. Don't trust that conventional idea. Dishonesty will stare honesty out of countenance any day in the week, if there is anything to be got by it.",Charles Dickens,Trust
Our shared values define us more than our differences. And acknowledging those shared values can see us through our challenges today if we have the wisdom to trust in them again.,John McCain,Trust
"Even an animal, if you show genuine affection, gradually trust develops... If you always showing bad face and beating, how can you develop friendship?",Dalai Lama,Trust
"All the blessings we enjoy are Divine deposits, committed to our trust on this condition, that they should be dispensed for the benefit of our neighbors.",John Calvin,Trust
"Trust your gut. You know yourself, so don't let somebody else tell you who you are.",Tatiana Maslany,Trust
"Many believe effective networking is done face-to-face, building a rapport with someone by looking at them in the eye, leading to a solid connection and foundational trust.",Raymond Arroyo,Trust
Faith is trust in ultimate meaning.,Viktor E. Frankl,Trust
"I have to trust something that gives me power; I have to believe in something, but in my career I have a lot of moments I cannot explain with God.",Pele,Trust
"Where large sums of money are concerned, it is advisable to trust nobody.",Agatha Christie,Trust
"If I made a commitment, I stood by that commitment - and try to make it real. Because when you become leaders, the most important thing you have is your word, your trust. That's where respect comes from.",Michelle Obama,Trust
We must weed out corruption and build a strong system of justice that the people can trust.,Gloria Macapagal Arroyo,Trust
"I don't trust politicians. I think that by the time they've made it, with the concessions they've had to make in that position, I don't believe they still have the beliefs they had at the root.",Rick Astley,Trust
I don't trust anybody who didn't inhale.,Peter Fonda,Trust
I don't trust or love anyone. Because people are so creepy. Creepy creepy creeps. Creeping around. Creeping here and creeping there. Creeping everywhere.,Vincent Gallo,Trust
I'm a standup comedian who can't drive. I have never learned. I don't trust my hand-eye coordination. You're looking at someone who once dropped a cricket ball on to his own head during a routine catching practice; I don't think it's a great idea to have me in control of a high-speed metal death robot.,Nish Kumar,Trust
"Most companies that go through layoffs are never the same. They don't recover because trust is broken. And if you're not honest at the point where you're breaking trust anyway, you will never recover.",Ben Horowitz,Trust
"The first sentence of every novel should be: Trust me, this will take time but there is order here, very faint, very human. Meander if you want to get to town.",Michael Ondaatje,Trust
Trust is the lubrication that makes it possible for organizations to work.,Warren Bennis,Trust
Nobody expects to trust his body overmuch after the age of fifty.,Alexander Hamilton,Trust
