quotes,authors,categories
"To do all that one is able to do, is to be a man; to do all that one would like to do, is to be a god.",Napoleon Bonaparte,God
A dog barks when his master is attacked. I would be a coward if I saw that God's truth is attacked and yet would remain silent.,John Calvin,God
"Music is God's gift to man, the only art of Heaven given to earth, the only art of earth we take to Heaven.",Walter Savage Landor,God
"God forgive you, but I never can.",Elizabeth I,God
God gave us memory so that we might have roses in December.,James M. Barrie,God
"Yesterday is history, tomorrow is a mystery, today is God's gift, that's why we call it the present.",Joan Rivers,God
"Those whom God wishes to destroy, he first makes mad.",Euripides,God
"Thank God men cannot fly, and lay waste the sky as well as the earth.",Henry David Thoreau,God
"Grow in the root of all grace, which is faith. Believe God's promises more firmly than ever. Allow your faith to increase in its fullness, firmness, and simplicity.",Charles Spurgeon,God
I give all the glory to God. It's kind of a win-win situation. The glory goes up to Him and the blessings fall down on me.,Gabby Douglas,God
"The thing to do, it seems to me, is to prepare yourself so you can be a rainbow in somebody else's cloud. Somebody who may not look like you. May not call God the same name you call God - if they call God at all. I may not dance your dances or speak your language. But be a blessing to somebody. That's what I think.",Maya Angelou,God
"Outside of the cross of Jesus Christ, there is no hope in this world. That cross and resurrection at the core of the Gospel is the only hope for humanity. Wherever you go, ask God for wisdom on how to get that Gospel in, even in the toughest situations of life.",Ravi Zacharias,God
God put me on this earth to accomplish a certain number of things. Right now I am so far behind that I will never die.,Bill Watterson,God
"Every morning that I wake up and I'm breathing, I can feel it and take a moment to say, you know, 'Thank God I'm alive for another day.'",Ron Cephas Jones,God
"Sure I believe in God and the Devil, but they don't have to have pitchforks and a long white beard.",Keanu Reeves,God
"So many times, people told me I can't do this or can't do that. My nature is that I don't listen very well. I'm very determined, and I believe in myself. My parents brought me up that way. Thank God for that. I don't let anything stand in my way.",Chantal Sutherland,God
Every man's life is a fairy tale written by God's fingers.,Hans Christian Andersen,God
"Thank God men cannot fly, and lay waste the sky as well as the earth.",Henry David Thoreau,God
"Every happening, great and small, is a parable whereby God speaks to us, and the art of life is to get the message.",Malcolm Muggeridge,God
God gave us memory so that we might have roses in December.,James M. Barrie,God
"To become a villain, you had to have become disillusioned, and in order to become disillusioned you had to have been passionate about something you believed in that was shaken and ripped from your grasp as a protagonist in that stage of your life, leaving you disillusioned with God, if you will.",Matthew Davis,God
"Our prayers should be for blessings in general, for God knows best what is good for us.",Socrates,God
"God will not look you over for medals degrees or diplomas, but for scars.",Elbert Hubbard,God
I will thank God for the day and the moment I have.,Jim Valvano,God
"There's a lot of things we go through and we don't even know why... At the end of the day, God has a purpose and a plan for you, and that's kind of how I take that.",Morgan Wallen,God
"Every day I feel is a blessing from God. And I consider it a new beginning. Yeah, everything is beautiful.",Prince,God
"God will never give you anything you can't handle, so don't stress.",Kelly Clarkson,God
"That little man in black there, he says women can't have as much rights as men 'cause Christ wasn't a woman! Where did your Christ come from? Where did your Christ come from? From God and a woman! Man had nothing to do with Him.",Sojourner Truth,God
"I am blessed to have so many great things in my life - family, friends and God. All will be in my thoughts daily.",Lil' Kim,God
"I thank you God for this most amazing day, for the leaping greenly spirits of trees, and for the blue dream of sky and for everything which is natural, which is infinite, which is yes.",e. e. cummings,God
And malt does more than Milton can to justify God's ways to man.,A. E. Housman,God
I am responsible only to God and history.,Francisco Franco,God
Reputation is what men and women think of us; character is what God and angels know of us.,Thomas Paine,God
I have offended God and mankind because my work didn't reach the quality it should have.,Leonardo da Vinci,God
