quotes,authors,categories
"Acting is magical. Change your look and your attitude, and you can be anyone.",Alicia Witt,Attitude
"Take the attitude of a student, never be too big to ask questions, never know too much to learn something new.",Og Mandino,Attitude
Choosing to be positive and having a grateful attitude is going to determine how you're going to live your life.,Joel Osteen,Attitude
Attitude is everything.,Diane von Furstenberg,Attitude
Morality is simply the attitude we adopt towards people whom we personally dislike.,Oscar Wilde,Attitude
"Our environment, the world in which we live and work, is a mirror of our attitudes and expectations.",Earl Nightingale,Attitude
Wearing the correct dress for any occasion is a matter of good manners.,Loretta Young,Attitude
Having a positive mental attitude is asking how something can be done rather than saying it can't be done.,Bo Bennett,Attitude
"It is not the body's posture, but the heart's attitude that counts when we pray.",Billy Graham,Attitude
Attitudes are more important than facts.,George MacDonald,Attitude
The ideal attitude is to be physically loose and mentally tight.,Arthur Ashe,Attitude
Good humor is one of the best articles of dress one can wear in society.,William Makepeace Thackeray,Attitude
"Pink isn't just a color, it's an attitude!",Miley Cyrus,Attitude
"But the attitude of faith is to let go, and become open to truth, whatever it might turn out to be.",Alan Watts,Attitude
Time plays a role in almost every decision. And some decisions define your attitude about time.,John Cale,Attitude
"There is little difference in people, but that little difference makes a big difference. The little difference is attitude. The big difference is whether it is positive or negative.",W. Clement Stone,Attitude
"The meaning of things lies not in the things themselves, but in our attitude towards them.",Antoine de Saint-Exupery,Attitude
"If your ego starts out, 'I am important, I am big, I am special,' you're in for some disappointments when you look around at what we've discovered about the universe. No, you're not big. No, you're not. You're small in time and in space. And you have this frail vessel called the human body that's limited on Earth.",Neil deGrasse Tyson,Attitude
A complainer is like a Death Eater because there's a suction of negative energy. You can catch a great attitude from great people.,Barbara Corcoran,Attitude
The greatest discovery of my generation is that man can alter his life simply by altering his attitude of mind.,James Truslow Adams,Attitude
"Civilization is a method of living, an attitude of equal respect for all men.",Jane Addams,Attitude
Bad attitudes will ruin your team.,Terry Bradshaw,Attitude
"I think it's my adventure, my trip, my journey, and I guess my attitude is, let the chips fall where they may.",Leonard Nimoy,Attitude
"Eagles come in all shapes and sizes, but you will recognize them chiefly by their attitudes.",E. F. Schumacher,Attitude
Cock your hat - angles are attitudes.,Frank Sinatra,Attitude
"When you ain't got no money, you gotta get an attitude.",Richard Pryor,Attitude
Our future cannot depend on the government alone. The ultimate solutions lie in the attitudes and the actions of the American people.,Joe Biden,Attitude
"Between stimulus and response, there is a space where we choose our response.",Stephen Covey,Attitude
"The attitude is very important. Because, your behavior radiates how you feel.",Lou Ferrigno,Attitude
The reactionary is always willing to take a progressive attitude on any issue that is dead.,Theodore Roosevelt,Attitude
What is pride? A rocket that emulates the stars.,William Wordsworth,Attitude
"Happiness is an attitude of mind, born of the simple determination to be happy under all outward circumstances.",J. Donald Walters,Attitude
You know what's funny to me? Attitude.,Don Rickles,Attitude
Most of us start out with a positive attitude and a plan to do our best.,Marilu Henner,Attitude
"Our attitudes control our lives. Attitudes are a secret power working twenty-four hours a day, for good or bad. It is of paramount importance that we know how to harness and control this great force.",Irving Berlin,Attitude
The biggest challenge is how to affect public attitudes and make people care.,Jim Fowler,Attitude
"You live in the image you have of the world. Every one of us lives in a different world, with different space and different time.",Alejandro Jodorowsky,Attitude
How do you nurture a positive attitude when all the statistics say you're a dead man? You go to work.,Patrick Swayze,Attitude
Punk was defined by an attitude rather than a musical style.,David Byrne,Attitude
"If you're looking for can-do, earthy-crunchy attitude then you've got to go to Wisconsin.",Dar Williams,Attitude
"When you are thwarted, it is your own attitude that is out of order.",Meister Eckhart,Attitude
"There are no menial jobs, only menial attitudes.","William J. Brennan, Jr.",Attitude
"The key to life is your attitude. Whether you're single or married or have kids or don't have kids, it's how you look at your life, what you make of it. It's about making the best of your life wherever you are in life.",Candace Bushnell,Attitude
"Really you just gotta keep chugging along and keep a positive attitude and get through all the problems. You gotta face them, otherwise you don't get through.",Lesley Gore,Attitude
"Abhorrence of apartheid is a moral attitude, not a policy.",Edward Heath,Attitude
"My attitudes have changed, but somebody would have to read all my books to find out how they have.",Irwin Shaw,Attitude
"A positive attitude is not going to save you. What it's going to do is, everyday, between now and the day you die, whether that's a short time from now or a long time from now, that every day, you're going to actually live.",Elizabeth Edwards,Attitude
"If you get a diagnosis, get on a therapy, keep a good attitude and keep your sense of humor.",Teri Garr,Attitude
Surfers have the most attitude.,Shaun White,Attitude
"China and the U.S. are two societies with very different attitudes towards opinion and criticism. In China, I am constantly under surveillance. Even my slightest, most innocuous move can - and often is - censored by Chinese authorities.",Ai Weiwei,Attitude
"I've always had a 'Work hard, play hard' attitude to life - I still do - but sometimes you get involved in something that needs a calm, methodical approach.",Damian Lewis,Attitude
I am shocked by the easy attitude of many in the media towards disclosing our Nation's secrets.,Todd Tiahrt,Attitude
Vanity can create a very cruel space for you if you don't know how to manage it.,Lady Gaga,Attitude
"Every baseball crowd, like every theatre audience, has its own distinctive attitude and atmosphere.",Bill Veeck,Attitude
Funny is an attitude.,Flip Wilson,Attitude
"With my talent, I can make people laugh and give them another attitude about life. What a blessing that is for me.",Doris Roberts,Attitude
I was always the guy getting kicked out of my classes at school for having an attitude problem.,Chevy Chase,Attitude
"I always spend time exploring the customs and attitudes of the countries I'm using for locations, and interviewing the people who live there. I've visited over 90 countries thus far.",Sidney Sheldon,Attitude
But Jesus changes your attitude towards yourself and towards other people.,Cliff Richard,Attitude
"It is one of the most effective attitudes of the neurotic to measure thumbs down, so to speak, a real person by an ideal, since in doing so he can depreciate him as much as he wishes.",Alfred Adler,Attitude
"Coaches will eventually notice a great attitude, and they respect that.",Heather O'Reilly,Attitude
I have a Woody Allen Jewish attitude to life: that it's all going to be disastrous. That it hasn't all been that way is simply down to some random quirk of fate.,Antony Sher,Attitude
"It is our attitude at the beginning of a difficult task which, more than anything else, will affect its successful outcome.",William James,Attitude
"I'm only going to stand before God and give an account for my life, not for somebody else's life. If I have a bad attitude, then I need to say there's no point in me blaming you for what's wrong in my life.",Joyce Meyer,Attitude
Our attitude towards others determines their attitude towards us.,Earl Nightingale,Attitude
Keep a good attitude and do the right thing even when it's hard. When you do that you are passing the test. And God promises you your marked moments are on their way.,Joel Osteen,Attitude
The greatest day in your life and mine is when we take total responsibility for our attitudes. That's the day we truly grow up.,John C. Maxwell,Attitude
Great effort springs naturally from great attitude.,Pat Riley,Attitude
You cannot tailor-make the situations in life but you can tailor-make the attitudes to fit those situations.,Zig Ziglar,Attitude
"When a woman puts on a heel, she has a different posture, a different attitude. She really stands up and has a consciousness of her body.",Christian Louboutin,Attitude
Stop this attitude that older people ain't any good anymore! We're as good as we ever were - if we ever were any good.,Dolly Parton,Attitude
"Whenever you're in conflict with someone, there is one factor that can make the difference between damaging your relationship and deepening it. That factor is attitude.",William James,Attitude
"Individuals need to be willing to face truth about their attitudes, behaviors, even what we want out of life.",Joyce Meyer,Attitude
"Develop an attitude of gratitude, and give thanks for everything that happens to you, knowing that every step forward is a step toward achieving something bigger and better than your current situation.",Brian Tracy,Attitude
"Our lives are not determined by what happens to us but how we react to what happens, not by what life brings us but the attitude we bring to life.",Wade Boggs,Attitude
"The remarkable thing is, we have a choice everyday regarding the attitude we will embrace for that day.",Charles R. Swindoll,Attitude
"I think whether you're having setbacks or not, the role of a leader is to always display a winning attitude.",Colin Powell,Attitude
"My general attitude to life is to enjoy every minute of every day. I never do anything with a feeling of, 'Oh God, I've got to do this today.'",Richard Branson,Attitude
I hope the millions of people I've touched have the optimism and desire to share their goals and hard work and persevere with a positive attitude.,Michael Jordan,Attitude
"There's a certain elitism that has crept into the attitudes of some in journalism, and it played out perfectly over the issue of these little American flag lapel pins.",Brit Hume,Attitude
"As the time goes by, you change, your learn new things, your attitude is different. For the moment, I'm still enjoying ski racing so much that it would be difficult for me to think about ending my career.",Hermann Maier,Attitude
When you pray for anyone you tend to modify your personal attitude toward him.,Norman Vincent Peale,Attitude
"If you don't like something, change it. If you can't change it, change your attitude.",Maya Angelou,Attitude
Style is a reflection of your attitude and your personality.,Shawn Ashmore,Attitude
"If you have a positive attitude and constantly strive to give your best effort, eventually you will overcome your immediate problems and find you are ready for greater challenges.",Pat Riley,Attitude
"Being sexy is all about attitude, not body type. It's a state of mind.",Amisha Patel,Attitude
The only disability in life is a bad attitude.,Scott Hamilton,Attitude
"Your attitude is like a box of crayons that color your world. Constantly color your picture gray, and your picture will always be bleak. Try adding some bright colors to the picture by including humor, and your picture begins to lighten up.",Allen Klein,Attitude
Positive energy and attitude is sexy to me.,Mya,Attitude
The greatest discovery of all time is that a person can change his future by merely changing his attitude.,Oprah Winfrey,Attitude
"Life is hard. Life is difficult. Life is going to punch you in the gut. But when you change your attitude, you change your behavior. When your behavior changes, so do your results.",Will Hurd,Attitude
"If I could talk to my younger self, I would just say that the path to great things is filled with a lot of stumbles, suffering, and challenges along the way. But if you have the right attitude and know that hard times will pass - and you get up each time - you will reach your destination.",Jonny Kim,Attitude
"It is the hopeful, buoyant, cheerful attitude of mind that wins. Optimism is a success builder; pessimism an achievement killer.",Orison Swett Marden,Attitude
"Too much self-centered attitude, you see, brings, you see, isolation. Result: loneliness, fear, anger. The extreme self-centered attitude is the source of suffering.",Dalai Lama,Attitude
"Everyone has their own greatness. Whether you reach your own greatness depends on your environment, your structure, the company you keep and your attitude.",Ed Reed,Attitude
A strong positive mental attitude will create more miracles than any wonder drug.,Patricia Neal,Attitude
Positive attitude plus effort equals performance.,Tommy Tuberville,Attitude
"Happiness doesn't depend on any external conditions, it is governed by our mental attitude.",Dale Carnegie,Attitude
Always have an attitude of gratitude.,Sterling K. Brown,Attitude
"Many big and small things happen in our lives, almost on daily basis, and I hope that everyone would not lose the trust that they have in themselves, and never lose positive attitude.",Gong Hyo-jin,Attitude
"Your attitude will go a long way in determining your success, your recognition, your reputation and your enjoyment in being a lawyer.",Joe Jamail,Attitude
A healthy attitude is contagious but don't wait to catch it from others. Be a carrier.,Tom Stoppard,Attitude
Attitude and enthusiasm play a big part in my life. I get excited about the things that inspire me. I also believe in laughing and having a good time.,Dwayne Johnson,Attitude
"A positive attitude is something everyone can work on, and everyone can learn how to employ it.",Joan Lunden,Attitude
Spending time with negative people can be the fastest way to ruin a good mood. Their pessimistic outlooks and gloomy attitude can decrease our motivation and change the way we feel. But allowing a negative person to dictate your emotions gives them too much power in your life. Make a conscious effort to choose your attitude.,Amy Morin,Attitude
Leadership is practiced not so much in words as in attitude and in actions.,Harold S. Geneen,Attitude
You can control two things: your work ethic and your attitude about anything.,Ali Krieger,Attitude
"The special ops guys and the firefighters around the world have this great phrase. They say, 'Slow is smooth, and smooth is fast,' and that is true. Everything I've accomplished in my life has been because of that attitude.",Jeff Bezos,Attitude
"The winner's edge is not in a gifted birth, a high IQ, or in talent. The winner's edge is all in the attitude, not aptitude. Attitude is the criterion for success.",Denis Waitley,Attitude
"When you view your world with an attitude of gratitude, you are training yourself to focus on the good in life.",Paul J. Meyer,Attitude
"Attitude is attitude, whether you're a West Coast gangster or East Coast gangster, you know?",Paul Walker,Attitude
"Watch out for the joy-stealers: gossip, criticism, complaining, faultfinding, and a negative, judgmental attitude.",Joyce Meyer,Attitude
"I think that life is difficult. People have challenges. Family members get sick, people get older, you don't always get the job or the promotion that you want. You have conflicts in your life. And really, life is about your resilience and your ability to go through your life and all of the ups and downs with a positive attitude.",Jennifer Hyman,Attitude
"Everybody is a political person, whether you say something or you are silent. A political attitude is not whether you go to parliament; it's how you deal with your life, with your surroundings.",Paulo Coelho,Attitude
"My attitude has always been, if you fall flat on your face, at least you're moving forward. All you have to do is get back up and try again.",Richard Branson,Attitude
"You can call it what you want: bad attitude, immature. You can say, 'He's a thug.' But I'm a competitor.",DeMarcus Cousins,Attitude
"It hasn't always been easy. There's a lot of hard moments. Sometimes you learn from the end of the bench. Sometimes you learn from injuries. Sometimes you learn the most through the hard things. If you can keep a good attitude and keep on working, eventually situations change, and you can put those things to use.",Kyle Korver,Attitude
Fairness is not an attitude. It's a professional skill that must be developed and exercised.,Brit Hume,Attitude
"No, we don't control who our parents are. We don't control what color we are. We don't control what home we are born into. But we control our attitude. We control our work ethic. We control our drive and our commitment.",Dabo Swinney,Attitude
"I believe I have the attitude of a champion and a winner, and I'm not apologetic for it.",Jon Jones,Attitude
People have often asked if I'm gay because I don't go out of my way to spit and scratch and give people attitude.,Jason Bateman,Attitude
"Whatever your situation might be, set your mind to whatever you want to do and put a good attitude in it, and I believe that you can succeed. You are not going to get anywhere just sitting on your butt and moping around.",Bethany Hamilton,Attitude
I walk tall; I got a tall attitude.,Dolly Parton,Attitude
Being black is not a matter of pigmentation - being black is a reflection of a mental attitude.,Steven Biko,Attitude
"When I pray, I always thank Mother Nature for all the beauty in the world. It's about having an attitude of gratitude.",Miranda Kerr,Attitude
"I don't think punk ever really dies, because punk rock attitude can never die.",Billy Idol,Attitude
"Be sure what you want and be sure about yourself. Fashion is not just beauty, it's about good attitude. You have to believe in yourself and be strong.",Adriana Lima,Attitude
"A fit body gives you confidence. And there's nothing more impressive than a great attitude, which you can wear on your sleeve. But you'll have to remember the difference between being rude and being confident.",Virat Kohli,Attitude
The higher the better. It's more about an attitude. High heels empower women in a way.,Christian Louboutin,Attitude
"A positive atmosphere nurtures a positive attitude, which is required to take positive action.",Richard M. DeVos,Attitude
Age and size are only numbers. It's the attitude you bring to clothes that make the difference.,Donna Karan,Attitude
"I am responsible. Although I may not be able to prevent the worst from happening, I am responsible for my attitude toward the inevitable misfortunes that darken life.",Walter Anderson,Attitude
Never walk into a hospital crying. Have an attitude that you will make someone else's life better.,Jim Kelly,Attitude
"If you can't change your fate, change your attitude.",Charles Revson,Attitude
The smile helps me keep a positive attitude and go on to the next play.,Jordan Larson,Attitude
You need to have a can-do attitude. There is always a way.,Alan Mulally,Attitude
I'm not going to take this defeatist attitude and listen to all this crap any more from all these people who have nothing except doomsday to predict.,Carroll Shelby,Attitude
"I like to say it's an attitude of not just thinking outside the box, but not even seeing the box.",Safra A. Catz,Attitude
It's sort of a mental attitude about critical thinking and curiosity. It's about mindset of looking at the world in a playful and curious and creative way.,Adam Savage,Attitude
"Animals have a much better attitude to life and death than we do. They know when their time has come. We are the ones that suffer when they pass, but it's a healing kind of grief that enables us to deal with other griefs that are not so easy to grab hold of.",Emmylou Harris,Attitude
"Any revolutionary change must be preceded by a passive, affirmative, non-challenging attitude toward change among the mass of our people. They must feel so frustrated, so defeated, so lost, so futureless in the prevailing system that they are willing to let go of the past and chance the future.",Saul Alinsky,Attitude
"I was looking for something a lot heavier, yet melodic at the same time. Something different from heavy metal, a different attitude.",Kurt Cobain,Attitude
"Certain thoughts are prayers. There are moments when, whatever be the attitude of the body, the soul is on its knees.",Victor Hugo,Attitude
Creativity is not talent but attitude.,Jenova Chen,Attitude
"The attitude of the West and of Russia towards a crisis like Ukraine is diametrically different. The West is trying to establish the legality of any established border. For Russia, Ukraine is part of the Russian patrimony.",Henry Kissinger,Attitude
"If somebody says no to you, or if you get cut, Michael Jordan was cut his first year, but he came back and he was the best ever. That is what you have to have. The attitude that I'm going to show everybody, I'm going to work hard to get better and better.",Magic Johnson,Attitude
"I don't want to impugn the motives of my colleagues, but my attitude is, speaking just for me, you either believe in border security or you don't.",John Kennedy,Attitude
"My grandfather was a man, when he talked about freedom, his attitude was really interesting. His view was that you had obligations or you had responsibilities, and when you fulfilled those obligations or responsibilities, that then gave you the liberty to do other things.",Clarence Thomas,Attitude
My life's attitude is simple: 'Make the best of what you have got. And move to the next. Thank God for what is coming my way and enjoy it completely.',Abhinav Bindra,Attitude
I think a lot of times we don't pay enough attention to people with a positive attitude because we assume they are naive or stupid or unschooled.,Amy Adams,Attitude
"My attitude to peace is rather based on the Burmese definition of peace - it really means removing all the negative factors that destroy peace in this world. So peace does not mean just putting an end to violence or to war, but to all other factors that threaten peace, such as discrimination, such as inequality, poverty.",Aung San Suu Kyi,Attitude
"Happiness is in our own hearts. I have no regrets of anything in the past. I'm totally cheerful and happy, and I think that a lot of your attitude is not in the circumstances you find yourself in, but in the circumstances you make for yourself.",Maeve Binchy,Attitude
"Each day, I come in with a positive attitude, trying to get better.",Stefon Diggs,Attitude
"You just keep a positive attitude no matter what comes in your way - challenges, roadblocks - don't let it faze you, and you can overcome anything.",Rose Namajunas,Attitude
No rational argument will have a rational effect on a man who does not want to adopt a rational attitude.,Karl Popper,Attitude
"So long as you've got your friends about you, and a good positive attitude, you don't really have to care what everyone else thinks.",Gail Porter,Attitude
"I will keep smiling, be positive and never give up! I will give 100 percent each time I play. These are always my goals and my attitude.",Yani Tseng,Attitude
"Religion has nothing to do with God. It's a fundamental attitude of human beings, who ask about the origins of life and what happens after death. For many, the answer is a personal god. In my opinion, it's religion that produces God, not the other way round.",Umberto Eco,Attitude
"Art is the child of Nature; yes, her darling child, in whom we trace the features of the mother's face, her aspect and her attitude.",Beck,Attitude
"Every story I write adds to me a little, changes me a little, forces me to reexamine an attitude or belief, causes me to research and learn, helps me to understand people and grow.",Octavia E. Butler,Attitude
"Chaotic people often have chaotic lives, and I think they create that. But if you try and have an inner peace and a positive attitude, I think you attract that.",Imelda Staunton,Attitude
"The prevailing - and foolish - attitude is that a good manager can be a good manager anywhere, with no special knowledge of the production process he's managing. A man with a financial background may know nothing about manufacturing shoes or cars, but he's put in charge anyway.",W. Edwards Deming,Attitude
"Crime is terribly revealing. Try and vary your methods as you will, your tastes, your habits, your attitude of mind, and your soul is revealed by your actions.",Agatha Christie,Attitude
I thought one should have the attitude of 'What do you care what other people think!',Richard P. Feynman,Attitude
"Democracy is not merely a form of government. It is primarily a mode of associated living, of conjoint communicated experience. It is essentially an attitude of respect and reverence towards fellow men.",B. R. Ambedkar,Attitude
"My attitude is always one of sensuality, aggressive enthusiasm and a kind of outrageousness in my expression.",Sally Kirkland,Attitude
"Having a clear faith, based on the creed of the church is often labeled today as fundamentalism. Whereas relativism, which is letting oneself be tossed and swept along by every wind of teaching, look like the only attitude acceptable to today's standards.",Pope Benedict XVI,Attitude
"When a person thinks, I am a Christian, this other person is a Muslim, therefore he is my enemy, or I am a Muslim, this other person is a Hindu, therefore she is my enemy, they reveal their own lack of spiritual depth. No religion teaches this, and any understanding of any religion that adopts this divisive attitude proves itself false by doing so.",Tulsi Gabbard,Attitude
"When a person doesn't have gratitude, something is missing in his or her humanity. A person can almost be defined by his or her attitude toward gratitude.",Elie Wiesel,Attitude
"A minister of Jesus Christ should not be regardless of his attitude. If he is the representative of Jesus Christ, his deportment, his attitude, his gestures, should be of that character which will not strike the beholder with disgust.",Ellen G. White,Attitude
"Today's students can put dope in their veins or hope in their brains. If they can conceive it and believe it, they can achieve it. They must know it is not their aptitude but their attitude that will determine their altitude.",Jesse Jackson,Attitude
"A lot of times I find that people who are blessed with the most talent don't ever develop that attitude, and the ones who aren't blessed in that way are the most competitive and have the biggest heart.",Tom Brady,Attitude
"Achievers have an enabling attitude, realism, and a conviction that they themselves were the laboratory of innovation. Their ability to change themselves is central to their success. They have learned to conserve their energy by minimizing the time spent in regret or complaint. Every event is a lesson to them, every person a teacher.",Marilyn Ferguson,Attitude
Mental attitude and concentration are the keys to pitching.,Ferguson Jenkins,Attitude
"I think music is the greatest art form that exists, and I think people listen to music for different reasons, and it serves different purposes. Some of it is background music, and some of it is things that might affect a person's day, if not their life, or change an attitude. The best songs are the ones that make you feel something.",Eddie Vedder,Attitude
"Not to discriminate every moment some passionate attitude in those about us, and in the very brilliancy of their gifts some tragic dividing on their ways, is, on this short day of frost and sun, to sleep before evening.",Walter Pater,Attitude
Literature is dangerous: it awakens a rebellious attitude in us.,Mario Vargas Llosa,Attitude
"To me, beauty is confidence. I think beauty comes from one's confident inner self and attitude. Make-up and styling are the cherries on top of your beautiful inner-self!",Lisa,Attitude
"Things don't always go your way in football: there are always good and bad times. At the end of the day, you have to have a positive attitude and a strong mentality and not let any setbacks get you down. And that's what I've done - I've tried to keep my composure, even when things aren't going the way I'd like.",Giovani Dos Santos,Attitude
"Hence, within the space of two generations there has been a complete revolution in the attitude of the trades-unions toward the women working in their trades.",Florence Kelley,Attitude
"My attitude is never to be satisfied, never enough, never.",Duke Ellington,Attitude
"You call to a dog and a dog will break its neck to get to you. Dogs just want to please. Call to a cat and its attitude is, 'What's in it for me?'",Lewis Grizzard,Attitude
"My delivery can be intense, but it's intense because I need to be heard. I know that people don't usually listen, as it relates to constructive criticism, without getting offended. So, I speak my mind with an attitude that I don't care if you get offended; I just want you to get the message.",Damon Dash,Attitude
"It takes hard work, dedication, discipline and a positive attitude to get to the top - in business or in sports.",George Blanda,Attitude
When I was a child I asked my mother what homosexuality was about and she said - and this was 100 years ago in Germany and she was very open-minded - 'It's like hair color. It's nothing. Some people are blond and some people have dark hair. It's not a subject.' This was a very healthy attitude.,Karl Lagerfeld,Attitude
"Attitude is your acceptance of the natural laws, or your rejection of the natural laws.",Stuart Chase,Attitude
"You know, I always say white is not a colour, white is an attitude, and if you haven't got trillions of dollars in the bank that you don't need, you can't be white.",Dick Gregory,Attitude
"With his incredible attitude, with his incredible winning mentality, Cristiano Ronaldo is a unique player.",Ronaldo,Attitude
Entrepreneurship is not only about starting businesses but is an attitude to life.,Matt Hancock,Attitude
I demand a lot from myself and reflect this attitude upon others: I consider it to be an important quality for a leader. I also think it is impossible to achieve success without persistence.,Yelena Baturina,Attitude
"I believe the only thing that we really have control over is our attitude. If we focus on the positive things in our lives and learn how to cope with all the surprises, we will be happier people.",Brandon Jenner,Attitude
"In a spiritual sense, a positive attitude may help you get through chemotherapy and surgery and radiation and what have you. But a positive mental attitude does not cure cancer - any more than a negative mental attitude causes cancer.",Siddhartha Mukherjee,Attitude
"Mankind's true moral test, its fundamental test (which lies deeply buried from view), consists of its attitude towards those who are at its mercy: animals. And in this respect mankind has suffered a fundamental debacle, a debacle so fundamental that all others stem from it.",Milan Kundera,Attitude
"My attitude when I'm in Mexico is I wake up in the morning with nothing to do and I go to bed half done. I don't wear a watch. When I live down there, I do nothing according to time. I eat when I'm hungry and go to sleep when I'm tired.",Jesse Ventura,Attitude
"There is a brief moment when all there is in a man's mind and soul and spirit is reflected through his eyes, his hands, his attitude. This is the moment to record.",Yousuf Karsh,Attitude
"Over time, we as humans have developed a different attitude towards nature and we've forgotten about our inner power.",Wim Hof,Attitude
"Commitment, belief and positive attitude are all important if you're going to be a success, whether you're in sports, in business or, as in my case, anthropology.",Donald Johanson,Attitude
We need the right attitude and the right motivation - that can decide the match above everything else.,Sergio Ramos,Attitude
You need an attitude of service. You're not just serving yourself. You help others to grow up and you grow with them.,David Green,Attitude
"We now occupy the proud attitude of a sovereign and independent Republic, which will impose upon us the obligation of evincing to the world that we are worthy to be free. This will only be accomplished by wise legislation, the maintenance of our integrity, and the faithful and just redemption of our plighted faith wherever it has been pledged.",Sam Houston,Attitude
"In truth, the world is now a seamless web from which no nation, large or small, young or old, can disassociate itself. Every attitude and every action of every nation can affect the welfare and security of every other nation around the globe.",Robert Kennedy,Attitude
"All we need, really, is a change from a near frigid to a tropical attitude of mind.",Marjory Stoneman Douglas,Attitude
"My attitude towards drawing is not necessarily about drawing. It's about making the best kind of image I can make, it's about talking as clearly as I can.",Jim Dine,Attitude
"You can do everything you can to try to stop bad things from happening to you, but eventually things will happen, so the best prevention is a positive attitude.",Marie Osmond,Attitude
"I'm not anti-fashion, but I've always had a bit of a punk attitude. That's important, I think. I do my own thing.",Sade Adu,Attitude
"Throughout life, a positive attitude is important because without it one has a more difficult time achieving any measure of success, whether it be in school, athletics or the working world.",Mike Webster,Attitude
I don't think it's a good attitude in your life to feel that you have to be rich to have self-esteem.,Tom Petty,Attitude
"It is precisely the purpose of the public opinion generated by the press to make the public incapable of judging, to insinuate into it the attitude of someone irresponsible, uninformed.",Walter Benjamin,Attitude
"I separated from the Southern Baptists when they adopted the discriminatory attitude towards women, because I believe what Paul taught in Galatians that there is no distinction in God's eyes between men and women, slaves and masters, Jews and non-Jews - everybody is created equally in the eyes of God.",Jimmy Carter,Attitude
"I see myself as no color. I can play the role of a man. I can paint my face white if I want to and play the role of white. I can play a green, I can be a purple. I think I have that kind of frame and that kind of attitude where I can play an animal.",Grace Jones,Attitude
"I have this theory that, depending on your attitude, your life doesn't have to become this ridiculous charade that it seems so many people end up living.",Christian Bale,Attitude
"I have a positive mental attitude, and I think I'm divine, but I also think it takes a heck of a lot of blood, sweat and tears.",Steve Prefontaine,Attitude
Tackle the difficult things first in the morning; make changes in the way you network. Treat everyone with respect and dignity. This stops you from cynicism and negativity. End your day with that same attitude you started. Renew your contract with a day well completed.,Rick Pitino,Attitude
It's important to recognize that forgiveness is more than mere words; it's a heart attitude that induces a spiritual transformation.,Victoria Osteen,Attitude
Life is about challenges and how we face up to them and the attitude we take into every day life so hopefully we'll be able to motivate people to do more with their life.,Martina Navratilova,Attitude
"I started modeling when I was - not older, but not 12. I have a mom who's a feminist - she's an English professor, an intellectual. She really gave me the equipment to understand that you can celebrate yourself without putting yourself down or needing to apologize for the way you look. I think that attitude is really crucial for a model.",Emily Ratajkowski,Attitude
All punk is is attitude. That's what makes it. The attitude.,Joey Ramone,Attitude
"The ABC's are attitude, behavior and communication skills.",Gerald Chertavian,Attitude
"Our judgments judge us, and nothing reveals us, exposes our weaknesses, more ingeniously than the attitude of pronouncing upon our fellows.",Paul Valery,Attitude
