quotes,authors,categories
True courage is like a kite; a contrary wind raises it higher.,John Petit-Senn,Courage
The paradox of courage is that a man must be a little careless of his life even in order to keep it.,Gilbert K. Chesterton,Courage
"I've been through it all, baby, I'm mother courage.",Elizabeth Taylor,Courage
Is he alone who has courage on his right hand and faith on his left hand?,Charles Lindbergh,Courage
"Then there is a still higher type of courage - the courage to brave pain, to live with it, to never let others know of it and to still find joy in life; to wake up in the morning with an enthusiasm for the day ahead.",Howard Cosell,Courage
I would like to tell the young men and women before me not to lose hope and courage. Success can only come to you by courageous devotion to the task lying in front of you.,C. V. Raman,Courage
"There are no greater treasures than the highest human qualities such as compassion, courage and hope. Not even tragic accident or disaster can destroy such treasures of the heart.",Daisaku Ikeda,Courage
"My sword I give to him that shall succeed me in my pilgrimage, and my courage and skill to him that can get it.",John Bunyan,Courage
"In the Confederate Army, an officer was judged by stark courage alone, and this made it possible for the Confederacy to live four years.",Chesty Puller,Courage
"The courage in journalism is sticking up for the unpopular, not the popular.",Geraldo Rivera,Courage
Australia is a nation of compassion. Courage and compassion. And the third of these great values: resilience.,Kevin Rudd,Courage
I am honored to be receiving the Point Courage Award.,Wilson Cruz,Courage
"Without courage, wisdom bears no fruit.",Baltasar Gracian,Courage
"My message to you all is of hope, courage and confidence. Let us mobilize all our resources in a systematic and organized way and tackle the grave issues that confront us with grim determination and discipline worthy of a great nation.",Muhammad Ali Jinnah,Courage
"A life lesson for me is, how do you muster the courage to take on a new risk? Whether it's starting up a business or taking on a new project or expedition. I think the risks that we take are all relative to the risk-taker.",Ann Bancroft,Courage
"Courage stands halfway between cowardice and rashness, one of which is a lack, the other an excess of courage.",Plutarch,Courage
Courage to be is the key to revelatory power of the feminist revolution.,Mary Daly,Courage
"Support the strong, give courage to the timid, remind the indifferent, and warn the opposed.",Whitney M. Young,Courage
"I believe that my worth is not measured by what I do, by the honors that are bestowed upon me, or by material wealth that I might obtain. Instead, I am measured by the courage I show while standing for my beliefs, by the dedication I exhibit to ensure my word is good, and the resolve I undertake to establish my actions and deeds as honorable.",Burgess Owens,Courage
Courage and grace are a formidable mixture. The only place to see it is in the bullring.,Marlene Dietrich,Courage
"Grades don't measure tenacity, courage, leadership, guts or whatever you want to call it. Teachers or any other persons in a position of authority should never tell anybody they will not succeed because they did not get all A's in school.",Thomas J. Stanley,Courage
"Time is neutral and does not change things. With courage and initiative, leaders change things.",Jesse Jackson,Courage
War is fear cloaked in courage.,William Westmoreland,Courage
"Unless a reviewer has the courage to give you unqualified praise, I say ignore the bastard.",John Steinbeck,Courage
Being gifted needs courage.,Georg Brandes,Courage
It takes a lot of courage to face up to things you can't do because we feed ourselves so much denial.,Zoe Saldana,Courage
The test of courage comes when we are in the minority. The test of tolerance comes when we are in the majority.,Ralph W. Sockman,Courage
"The kind of beauty I want most is the hard-to-get kind that comes from within - strength, courage, dignity.",Ruby Dee,Courage
"We want deeper sincerity of motive, a greater courage in speech and earnestness in action.",Sarojini Naidu,Courage
"You take a number of small steps which you believe are right, thinking maybe tomorrow somebody will treat this as a dangerous provocation. And then you wait. If there is no reaction, you take another step: courage is only an accumulation of small steps.",George Konrad,Courage
"Just remaining quietly in the presence of God, listening to Him, being attentive to Him, requires a lot of courage and know-how.",Thomas Merton,Courage
Limit to courage? There is no limit to courage.,Gabriele D'Annunzio,Courage
"A man of courage never needs weapons, but he may need bail.",Lewis Mumford,Courage
"Courage is very important. Like a muscle, it is strengthened by use.",Ruth Gordon,Courage
"Peace comes when you talk to the guy you most hate. And that's where the courage of a leader comes, because when you sit down with your enemy, you as a leader must already have very considerable confidence from your own constituency.",Desmond Tutu,Courage
Despair gives courage to a coward.,Thomas Fuller,Courage
The great epochs of our life are the occasions when we gain the courage to rebaptize our evil qualities as our best qualities.,Friedrich Nietzsche,Courage
"I believe in blood, soil, and honour; family, homeland, and hamingja; strength, traditions, and courage.",Varg Vikernes,Courage
"Courage means to keep working a relationship, to continue seeking solutions to difficult problems, and to stay focused during stressful periods.",Denis Waitley,Courage
"Maybe you will be afraid and maybe you will fail, but the courage to take risks in any part of your life is, I feel, a very worthwhile way to live.",Emile Hirsch,Courage
Part of courage is simple consistency.,Peggy Noonan,Courage
"In all realms of life it takes courage to stretch your limits, express your power, and fulfill your potential... it's no different in the financial realm.",Suze Orman,Courage
We've begun to raise daughters more like sons... but few have the courage to raise our sons more like our daughters.,Gloria Steinem,Courage
"Patience, that blending of moral courage with physical timidity.",Thomas Hardy,Courage
"Even in the hardest circumstances, dreams can give you the courage to live, and I hope I can share that message with children in need.",Kim Yuna,Courage
You will always be fond of me. I represent to you all the sins you have never had the courage to commit.,Oscar Wilde,Courage
Leadership requires the courage to make decisions that will benefit the next generation.,Alan Autry,Courage
"We're going to be OK because of the American people. They have more grit, determination and courage than you can imagine.",Joe Biden,Courage
"Audacity augments courage; hesitation, fear.",Publilius Syrus,Courage
Let a new earth rise. Let another world be born. Let a bloody peace be written in the sky. Let a second generation full of courage issue forth; let a people loving freedom come to growth.,Margaret Walker,Courage
"Often the difference between a successful person and a failure is not one has better abilities or ideas, but the courage that one has to bet on one's ideas, to take a calculated risk - and to act.",Andre Malraux,Courage
"Presumption should never make us neglect that which appears easy to us, nor despair make us lose courage at the sight of difficulties.",Benjamin Banneker,Courage
"If we can understand that death is not the end but is really a transition into the next life, the great part of life, that frees us up into receiving God's courage and his help.",Max Lucado,Courage
"Keep your fears to yourself, but share your courage with others.",Robert Louis Stevenson,Courage
"Ski jumping is just 10 per cent physical, 90 per cent mental. Some people can't do that. It's not just to do with the fear at the top. It takes a lot of guts to go off the top, but it takes 100 times more courage to jump off the end.",Eddie the Eagle,Courage
"With faith and courage, generations of Armenians have overcome great suffering and proudly preserved their culture, traditions, and religion and have told the story of the genocide to an often indifferent world.",Jerry Costello,Courage
I admire the courage and self-reliance it takes to start your own business and make it succeed.,Martha Stewart,Courage
"Universal basic income is not a solution in search of a problem - it is the obvious solution that has been in front of us for years. It only requires us to have the vision, empathy and courage to adopt it for the American people before it is too late.",Andrew Yang,Courage
Courage is the birthplace of confidence.,Debbie Millman,Courage
Remember that the good angels do what they can to preserve men from sin and obtain God's honor. But they do not lose courage when men fail.,Saint Ignatius,Courage
"Leaders come in many forms, with many styles and diverse qualities. There are quiet leaders and leaders one can hear in the next county. Some find strength in eloquence, some in judgment, some in courage.",John W. Gardner,Courage
Discouragement is not the absence of adequacy but the absence of courage.,Neal A. Maxwell,Courage
"Curiosity, rationalization, and laziness are no match against courage, self-control, and mental toughness.",John Bytheway,Courage
