quotes,authors,categories
A wise ruler ought never to keep faith when by doing so it would be against his interests.,Niccolo Machiavelli,Faith
"Fight the good fight of faith, and God will give you spiritual mercies.",George Whitefield,Faith
A man of courage is also full of faith.,Marcus Tullius Cicero,Faith
You can judge the quality of their faith from the way they behave. Discipline is an index to doctrine.,Tertullian,Faith
Seeds of faith are always within us; sometimes it takes a crisis to nourish and encourage their growth.,Susan L. Taylor,Faith
We have one life; it soon will be past; what we do for God is all that will last.,Charles Studd,Faith
God enters by a private door into every individual.,Ralph Waldo Emerson,Faith
Have faith in God; God has faith in you.,Edwin Louis Cole,Faith
"If fear is cultivated it will become stronger, if faith is cultivated it will achieve mastery.",John Paul Jones,Faith
It takes vision and courage to create - it takes faith and courage to prove.,Owen D. Young,Faith
"Keep the faith, don't lose your perseverance and always trust your gut extinct.",Paula Abdul,Faith
A faith is a necessity to a man. Woe to him who believes in nothing.,Victor Hugo,Faith
"He who has faith has... an inward reservoir of courage, hope, confidence, calmness, and assuring trust that all will come out well - even though to the world it may appear to come out most badly.",B. C. Forbes,Faith
Physical strength can never permanently withstand the impact of spiritual force.,Franklin D. Roosevelt,Faith
I have come to the conclusion that the most important element in human life is faith.,Rose Kennedy,Faith
Belief in a cruel God makes a cruel man.,Thomas Paine,Faith
The principle part of faith is patience.,George MacDonald,Faith
"All that I am I owe to Jesus Christ, revealed to me in His divine Book.",David Livingstone,Faith
"I do respect people's faith, but I don't respect their manipulation of that faith in order to create fear and control.",Javier Bardem,Faith
"Reason is our soul's left hand, faith her right.",John Donne,Faith
In faith there is enough light for those who want to believe and enough shadows to blind those who don't.,Blaise Pascal,Faith
"Pray, and let God worry.",Martin Luther,Faith
To me faith means not worrying.,John Dewey,Faith
God... a being whose only definition is that he is beyond man's power to conceive.,Ayn Rand,Faith
"That is the definition of faith - acceptance of that which we imagine to be true, that which we cannot prove.",Dan Brown,Faith
"Having a clear faith, based on the creed of the church is often labeled today as fundamentalism. Whereas relativism, which is letting oneself be tossed and swept along by every wind of teaching, look like the only attitude acceptable to today's standards.",Pope Benedict XVI,Faith
The power of faith will often shine forth the most when the character is naturally weak.,Augustus Hare,Faith
God didn't make a mistake when He made you. You need to see yourself as God sees you.,Joel Osteen,Faith
"We can no more do without spirituality than we can do without food, shelter, or clothing.",Ernest Holmes,Faith
"If patience is worth anything, it must endure to the end of time. And a living faith will last in the midst of the blackest storm.",Mahatma Gandhi,Faith
"Of all the things Christ wants for us, loving Him and focusing our attention on Him are the most important.",Charles Stanley,Faith
"There are many things that are essential to arriving at true peace of mind, and one of the most important is faith, which cannot be acquired without prayer.",John Wooden,Faith
"Faith is the substance of hope - of things hoped for and the evidence of things not seen. So if you can hope for it and imagine it, and keep imagining and hoping and seeing yourself driving a new car, or seeing yourself getting that job, or seeing yourself excel, seeing yourself help that person - that is faith.",Duane Chapman,Faith
Put your nose into the Bible everyday. It is your spiritual food. And then share it. Make a vow not to be a lukewarm Christian.,Kirk Cameron,Faith
Each one prays to God according to his own light.,Mahatma Gandhi,Faith
My reason nourishes my faith and my faith my reason.,Norman Cousins,Faith
Faith has to do with things that are not seen and hope with things that are not at hand.,Thomas Aquinas,Faith
Doubt is a pain too lonely to know that faith is his twin brother.,Khalil Gibran,Faith
Knowledge is only one half. Faith is the other.,Novalis,Faith
True faith is belief in the reality of absolute values.,William Inge,Faith
"Be a sinner and sin strongly, but more strongly have faith and rejoice in Christ.",Martin Luther,Faith
God continues to work miracles in my life.,Willie Aames,Faith
"Before the throne of the Almighty, man will be judged not by his acts but by his intentions. For God alone reads our hearts.",Mahatma Gandhi,Faith
"Faith and doubt both are needed - not as antagonists, but working side by side to take us around the unknown curve.",Lillian Smith,Faith
"May nothing entice me till I happily make my way to Jesus Christ! Fire, cross, struggles with wild beasts, wrenching of bones, mangling of limbs - let them come to me, provided only I make my way to Jesus Christ.",Ignatius of Antioch,Faith
"I gave in, and admitted that God was God.",C. S. Lewis,Faith
"God has already done everything He's going to do. The ball is now in your court. If you want success, if you want wisdom, if you want to be prosperous and healthy, you're going to have to do more than meditate and believe; you must boldly declare words of faith and victory over yourself and your family.",Joel Osteen,Faith
"Faith is not something to grasp, it is a state to grow into.",Mahatma Gandhi,Faith
"My heart hath often been deeply afflicted under a feeling that the standard of pure righteousness is not lifted up to the people by us, as a society, in that clearness which it might have been, had we been as faithful as we ought to be to the teachings of Christ.",John Woolman,Faith
God never made a promise that was too good to be true.,Dwight L. Moody,Faith
"As your faith is strengthened you will find that there is no longer the need to have a sense of control, that things will flow as they will, and that you will flow with them, to your great delight and benefit.",Emmanuel Teney,Faith
"I can't prove it scientifically, that there's a God, but I believe.",Billy Graham,Faith
Faith is permitting ourselves to be seized by the things we do not see.,Martin Luther,Faith
Faith is about trusting God when you have unanswered questions.,Joel Osteen,Faith
Worry is spiritual short sight. Its cure is intelligent faith.,Paul Brunton,Faith
"Faith is different from proof; the latter is human, the former is a Gift from God.",Blaise Pascal,Faith
Faith means belief in something concerning which doubt is theoretically possible.,William James,Faith
"Now, God be praised, that to believing souls gives light in darkness, comfort in despair.",William Shakespeare,Faith
"And the attitude of faith is the very opposite of clinging to belief, of holding on.",Alan Watts,Faith
Faith is reason grown courageous.,Sherwood Eddy,Faith
"There is nothing that wastes the body like worry, and one who has any faith in God should be ashamed to worry about anything whatsoever.",Mahatma Gandhi,Faith
The faith that stands on authority is not faith.,Ralph Waldo Emerson,Faith
Faith is to believe what you do not see; the reward of this faith is to see what you believe.,Saint Augustine,Faith
"Faith is not a thing which one 'loses', we merely cease to shape our lives by it.",Georges Bernanos,Faith
Faith is the strength by which a shattered world shall emerge into the light.,Helen Keller,Faith
"Oh, it is wonderful to know that our Heavenly Father loves us - even with all our flaws! His love is such that even should we give up on ourselves, He never will.",Joseph B. Wirthlin,Faith
To believe in God is impossible not to believe in Him is absurd.,Voltaire,Faith
"Faith is a knowledge within the heart, beyond the reach of proof.",Khalil Gibran,Faith
Faith: not wanting to know what is true.,Friedrich Nietzsche,Faith
Faith activates God - Fear activates the Enemy.,Joel Osteen,Faith
God always takes the simplest way.,Albert Einstein,Faith
I live and love in God's peculiar light.,Michelangelo,Faith
The dearest friend on earth is a mere shadow compared to Jesus Christ.,Oswald Chambers,Faith
"A man filled with the love of God is not content with blessing his family alone, but ranges through the whole world, anxious to bless the whole human race.","Joseph Smith, Jr.",Faith
"I seek a deeper truth, but I don't think I have to go to a building designated for worship to find it.",Ted Lange,Faith
Faith is a state of openness or trust.,Alan Watts,Faith
"Of all duties, prayer certainly is the sweetest and most easy.",Laurence Sterne,Faith
"Faith indeed tells what the senses do not tell, but not the contrary of what they see. It is above them and not contrary to them.",Blaise Pascal,Faith
Faith is the very first thing you should pack in a hope chest.,Sarah Ban Breathnach,Faith
Your faithfulness makes you trustworthy to God.,Edwin Louis Cole,Faith
"All who call on God in true faith, earnestly from the heart, will certainly be heard, and will receive what they have asked and desired.",Martin Luther,Faith
Faith embraces many truths which seem to contradict each other.,Blaise Pascal,Faith
Our faith comes in moments; our vice is habitual.,Ralph Waldo Emerson,Faith
Faith is spiritualized imagination.,Henry Ward Beecher,Faith
"He wants you all to Himself to put His loving, divine arms around you.",Charles Stanley,Faith
"In the affairs of this world, men are saved not by faith, but by the want of it.",Benjamin Franklin,Faith
"If you believe in God, He will open the windows of heaven and pour blessings upon you.",Mahalia Jackson,Faith
The love of heaven makes one heavenly.,William Shakespeare,Faith
"Nor shall derision prove powerful against those who listen to humanity or those who follow in the footsteps of divinity, for they shall live forever. Forever.",Khalil Gibran,Faith
"Believers, look up - take courage. The angels are nearer than you think.",Billy Graham,Faith
"Ultimately, blind faith is the only kind.",Mason Cooley,Faith
We see ourselves in terms of yesterday and today. Our Heavenly Father sees us in terms of forever.,Joseph B. Wirthlin,Faith
"Ask those who love Him with a sincere love, and they will tell you that they find no greater or prompter relief amid the troubles of their life than in loving conversation with their Divine Friend.",Alphonsus Liguori,Faith
"What do you mean by faith? Is faith enough for Man? Should he be satisfied with faith alone? Is there no way of finding out the truth? Is the attitude of faith, of believing in something for which there can be no more than philosophic proof, the true mark of a Christian?",Clifford D. Simak,Faith
Vision looks upward and becomes faith.,Stephen Samuel Wise,Faith
I hold that religion and faith are two different things.,Pat Buckley,Faith
Faith is not contrary to reason.,Sherwood Eddy,Faith
"Keep your faith in God, but keep your powder dry.",Oliver Cromwell,Faith
"Now the true soldiers of Christ must always be prepared to do battle for the truth, and must never, so far as lies with them, allow false convictions to creep in.",Origen,Faith
"Faith, to my mind, is a stiffening process, a sort of mental starch.",E. M. Forster,Faith
We are a long time in learning that all our strength and salvation is in God.,David Brainerd,Faith
"Man, I just feel blessed... I was in a situation where the only way I could come out of it was by putting my faith in God. No matter how good my lawyers were, no matter how much celebrity I had, everything was just stacked up against me.",Sean Combs,Faith
"In a world of prayer, we are all equal in the sense that each of us is a unique person, with a unique perspective on the world, a member of a class of one.",W. H. Auden,Faith
"It was seldom that I attended any religious meetings, as my parents had not much faith in and were never so unfortunate as to unite themselves with any of the religious sects.",Orson Pratt,Faith
"No matter how old we become, we can still call them 'Holy Mother' and 'Father' and put a child-like trust in them.",Desmond Morris,Faith
Fear is the denomination of the Old Testament; belief is the denomination of the New.,Benjamin Whichcote,Faith
"What does God the Father look like? Although I've never seen Him, I believe - as with the Holy Spirit - He looks like Jesus looked on earth.",Benny Hinn,Faith
The only faith that wears well and holds its color in all weathers is that which is woven of conviction and set with the sharp mordant of experience.,James Russell Lowell,Faith
It is truer to say that martyrs create faith more than faith creates martyrs.,Miguel de Unamuno,Faith
Believe in yourself! Have faith in your abilities! Without a humble but reasonable confidence in your own powers you cannot be successful or happy.,Norman Vincent Peale,Faith
Optimism is the faith that leads to achievement. Nothing can be done without hope and confidence.,Helen Keller,Faith
"Always be yourself, express yourself, have faith in yourself, do not go out and look for a successful personality and duplicate it.",Bruce Lee,Faith
"Keep your dreams alive. Understand to achieve anything requires faith and belief in yourself, vision, hard work, determination, and dedication. Remember all things are possible for those who believe.",Gail Devers,Faith
"The foundation stones for a balanced success are honesty, character, integrity, faith, love and loyalty.",Zig Ziglar,Faith
"The greatest legacy one can pass on to one's children and grandchildren is not money or other material things accumulated in one's life, but rather a legacy of character and faith.",Billy Graham,Faith
"You must not lose faith in humanity. Humanity is an ocean; if a few drops of the ocean are dirty, the ocean does not become dirty.",Mahatma Gandhi,Faith
"Never be discouraged. If I were sunk in the lowest pits of Nova Scotia, with the Rocky Mountains piled on me, I would hang on, exercise faith, and keep up good courage, and I would come out on top.","Joseph Smith, Jr.",Faith
Faith makes all things possible... love makes all things easy.,Dwight L. Moody,Faith
"A grateful heart is a beginning of greatness. It is an expression of humility. It is a foundation for the development of such virtues as prayer, faith, courage, contentment, happiness, love, and well-being.",James E. Faust,Faith
Observe good faith and justice toward all nations. Cultivate peace and harmony with all.,George Washington,Faith
Sometimes life hits you in the head with a brick. Don't lose faith.,Steve Jobs,Faith
"It doesn't matter where you come from, what you have or don't have, what you lack, or what you have too much of. But all you need to have is faith in God, an undying passion for what you do and what you choose to do in this life, and a relentless drive and the will to do whatever it takes to be successful in whatever you put your mind to.",Stephen Curry,Faith
"Corruption is a cancer: a cancer that eats away at a citizen's faith in democracy, diminishes the instinct for innovation and creativity; already-tight national budgets, crowding out important national investments. It wastes the talent of entire generations. It scares away investments and jobs.",Joe Biden,Faith
He who has courage and faith will never perish in misery!,Anne Frank,Faith
"Without faith, nothing is possible. With it, nothing is impossible.",Mary McLeod Bethune,Faith
"Through hard work, perseverance and a faith in God, you can live your dreams.",Ben Carson,Faith
"It sounds simple telling people to work hard and never quit, but to really execute and demonstrate those principles takes discipline and faith. Those are the two factors that I believe separate the good from the great, the successes from the failures.",Nipsey Hussle,Faith
"With faith, discipline and selfless devotion to duty, there is nothing worthwhile that you cannot achieve.",Muhammad Ali Jinnah,Faith
"I began revolution with 82 men. If I had to do it again, I do it with 10 or 15 and absolute faith. It does not matter how small you are if you have faith and plan of action.",Fidel Castro,Faith
"My faith helps me understand that circumstances don't dictate my happiness, my inner peace.",Denzel Washington,Faith
"Grow in the root of all grace, which is faith. Believe God's promises more firmly than ever. Allow your faith to increase in its fullness, firmness, and simplicity.",Charles Spurgeon,Faith
"Though I do not believe that a plant will spring up where no seed has been, I have great faith in a seed... Convince me that you have a seed there, and I am prepared to expect wonders.",Henry David Thoreau,Faith
"In a decaying society, art, if it is truthful, must also reflect decay. And unless it wants to break faith with its social function, art must show the world as changeable. And help to change it.",Ernst Fischer,Faith
"Have no fear of moving into the unknown. Simply step out fearlessly knowing that I am with you, therefore no harm can befall you; all is very, very well. Do this in complete faith and confidence.",Pope John Paul II,Faith
Faith begins where Reason sinks exhausted.,Albert Pike,Faith
"Society lives by faith, and develops by science.",Henri Frederic Amiel,Faith
"Patience and Diligence, like faith, remove mountains.",William Penn,Faith
"There lives more faith in honest doubt, believe me, than in half the creeds.",Alfred Lord Tennyson,Faith
"No matter what has happened to you in the past or what is going on in your life right now, it has no power to keep you from having an amazingly good future if you will walk by faith in God. God loves you! He wants you to live with victory over sin so you can possess His promises for your life today!",Joyce Meyer,Faith
"Some people feel guilty about their anxieties and regard them as a defect of faith but they are afflictions, not sins. Like all afflictions, they are, if we can so take them, our share in the passion of Christ.",C. S. Lewis,Faith
"Faith is the highest passion in a human being. Many in every generation may not come that far, but none comes further.",Soren Kierkegaard,Faith
"It's lack of faith that makes people afraid of meeting challenges, and I believed in myself.",Muhammad Ali,Faith
"What is forgiveness? An emotion? A coping mechanism? An element of deepest faith? A way for the heart and soul to combat the type of hate, anger, rage and a thirst for revenge that could ultimately consume a person? All of those and more?",Mike Barnicle,Faith
"Lets have faith that right makes might; and in that faith let us, to the end, dare to do our duty as we understand it.",Abraham Lincoln,Faith
"Blind faith in your leaders, or in anything, will get you killed.",Bruce Springsteen,Faith
"Believe in yourself, and the rest will fall into place. Have faith in your own abilities, work hard, and there is nothing you cannot accomplish.",Brad Henry,Faith
One of the things I learned the hard way was that it doesn't pay to get discouraged. Keeping busy and making optimism a way of life can restore your faith in yourself.,Lucille Ball,Faith
"It's easy to have faith in yourself and have discipline when you're a winner, when you're number one. What you got to have is faith and discipline when you're not a winner.",Vince Lombardi,Faith
"To have faith doesn't mean you get any less frustrated when you don't do your best, but you know that it's not life and death. Take what you're given, and when you continue to work hard, you will see results. That will give you the confidence you need to keep going.",Tom Lehman,Faith
"I think people who are creative are the luckiest people on earth. I know that there are no shortcuts, but you must keep your faith in something Greater than You, and keep doing what you love. Do what you love, and you will find the way to get it out to the world.",Judy Collins,Faith
"Fasting is, first and foremost, an exercise for identifying and managing adversity in all its forms. With faith, in full conscience, fasting calls women and men to an extra degree of self-awareness.",Tariq Ramadan,Faith
"Faith is the great cop-out, the great excuse to evade the need to think and evaluate evidence. Faith is belief in spite of, even perhaps because of, the lack of evidence.",Richard Dawkins,Faith
Faith is not believing that God can. It is knowing that God will.,Ben Stein,Faith
"I'm originally from Victorville, California, I grew up there. You know, it was a journey, because in Victorville, you know, it's tough out there. It's not like, the easiest place to grow up, so I had just faith in God that if I keep working hard, I could make a way for myself, so my faith in God is something I need, it's essential.",Ryan Garcia,Faith
I have great faith in fools; self-confidence my friends call it.,Edgar Allan Poe,Faith
There is but one cause of human failure. And that is man's lack of faith in his true Self.,William James,Faith
"Life is only a long and bitter suicide, and faith alone can transform this suicide into a sacrifice.",Franz Liszt,Faith
"Indeed, this life is a test. It is a test of many things - of our convictions and priorities, our faith and our faithfulness, our patience and our resilience, and in the end, our ultimate desires.",Sheri L. Dew,Faith
Sometimes all you need is a big leap of faith.,Sean Bean,Faith
"I think you need to go through some stuff to really appreciate life and understand what it means to persevere, overcome and have faith. I think those tough times make you a stronger person.",Judith Hill,Faith
"I was born into a Christian family and brought up in a Lutheran church. My faith has been the center point of my life, really, since I was a child, but at 16 years of age, I fully surrendered my life over to Christ. At that point, as a teenager, I began to grasp the concept of Christ's true love and forgiveness.",Michele Bachmann,Faith
"The great moral powers of the soul are faith, hope, and love.",Ellen G. White,Faith
"The faith that anyone could move from rags to riches - with enough guts and gumption, hard work and nose to the grindstone - was once at the core of the American Dream.",Robert Reich,Faith
"You know, my faith is one that admits some doubt.",Barack Obama,Faith
"I partly know why I have not led a perfect life like other believers. But I avow to my Lord, and I do not lie, that from the time when I first knew him, the love of God and the fear of him has grown in me from my youth so that I have, by the power of God, always till now kept the faith.",Saint Patrick,Faith
"Religion is part of the human make-up. It's also part of our cultural and intellectual history. Religion was our first attempt at literature, the texts, our first attempt at cosmology, making sense of where we are in the universe, our first attempt at health care, believing in faith healing, our first attempt at philosophy.",Christopher Hitchens,Faith
"The more in harmony with yourself you are, the more joyful you are and the more faithful you are. Faith is not to disconnect you from reality - it connects you to reality.",Paulo Coelho,Faith
Obedience is the fruit of faith.,Christina Rossetti,Faith
"For most of us, the great danger is not that we will renounce our faith. It is that we will become so distracted and rushed and preoccupied that we will settle for a mediocre version of it. We will just skim our lives instead of actually living them.",John Ortberg,Faith
"Choose your friends with caution; plan your future with purpose, and frame your life with faith.",Thomas S. Monson,Faith
"Man must cease attributing his problems to his environment, and learn again to exercise his will - his personal responsibility in the realm of faith and morals.",Albert Schweitzer,Faith
"It is never too late to strengthen the foundation of faith. There is always time. With faith in the Savior, you can repent and plead for forgiveness. There is someone you can forgive. There is someone you can thank. There is someone you can serve and lift. You can do it wherever you are and however alone and deserted you may feel.",Henry B. Eyring,Faith
The opposite of faith is not doubt: It is certainty. It is madness. You can tell you have created God in your own image when it turns out that he or she hates all the same people you do.,Anne Lamott,Faith
"The man of science has learned to believe in justification, not by faith, but by verification.",Thomas Huxley,Faith
"In a democracy, dissent is an act of faith.",J. William Fulbright,Faith
A small body of determined spirits fired by an unquenchable faith in their mission can alter the course of history.,Mahatma Gandhi,Faith
Do not tell secrets to those whose faith and silence you have not already tested.,Elizabeth I,Faith
"There are many talented people who haven't fulfilled their dreams because they over thought it, or they were too cautious, and were unwilling to make the leap of faith.",James Cameron,Faith
"Practice means to perform, over and over again in the face of all obstacles, some act of vision, of faith, of desire. Practice is a means of inviting the perfection desired.",Martha Graham,Faith
Trust wholly in Christ; rely altogether on His sufferings; beware of seeking to be justified in any other way than by His righteousness. Faith in our Lord Jesus Christ is sufficient for salvation. There must be atonement made for sin according to the righteousness of God. The person to make this atonement must be God and man.,John Wycliffe,Faith
"I'm a man of faith. I only fear God, and my wife - sometimes.",Lech Walesa,Faith
"Faith is what someone knows to be true, whether they believe it or not.",Flannery O'Connor,Faith
"There is no force in the world that can block the powerful march of our army and people, who are holding high the banner of the suns of great Comrade Kim Il Sung and great Comrade Kim Jong Il and continuing to advance under the leadership of the party and with strong faith in sure victory.",Kim Jong-un,Faith
"What is the real purpose behind the Tooth Fairy, the Easter Bunny and Santa Claus? They seem like greater steps toward faith and imagination, each with a payoff. Like cognitive training exercises.",Chuck Palahniuk,Faith
"To me, the definition of faith is to fear nothing.",Wayne Shorter,Faith
"The Universal Zulu Nation stands to acknowledge wisdom, understanding, freedom, justice, and equality, peace, unity, love, and having fun, work, overcoming the negative through the positive, science, mathematics, faith, facts, and the wonders of God, whether we call him Allah, Jehovah, Yahweh, or Jah.",Afrika Bambaataa,Faith
"If you want to lose your faith, make friends with a priest.",George Gurdjieff,Faith
"Just dream big. Go for it. There's nothing holding you back. You can have ups and downs, but if you believe in something, keep the faith; keep fighting. And don't let people put you down.",Geraint Thomas,Faith
"Young people all over the world are very frustrated. They are very disillusioned. Many of them are turning their backs on religion. They are walking away from the faith of their parents, and most of this is because religion has failed them.",Myles Munroe,Faith
"If you think you can win, you can win. Faith is necessary to victory.",William Hazlitt,Faith
Anybody who has been seriously engaged in scientific work of any kind realizes that over the entrance to the gates of the temple of science are written the words: 'Ye must have faith.',Max Planck,Faith
"I think I'm a humanist. I believe all humans should have equal rights to live, express, flourish, love and dissent, irrespective of their gender, caste, class, socio-economic strata, disabilities, political stance, religion or faith.",Sayani Gupta,Faith
Hope looks forward. Faith knows it has already received and acts accordingly.,Florence Scovel Shinn,Faith
"As long as I have my faith in God, I'm good. I know everything else is going to come.",Derrick Rose,Faith
"I don't have to have faith, I have experience.",Joseph Campbell,Faith
"Liberty cannot be established without morality, nor morality without faith.",Alexis de Tocqueville,Faith
"Faith in the Lord Jesus Christ is the foundation upon which sincere and meaningful repentance must be built. If we truly seek to put away sin, we must first look to Him who is the Author of our salvation.",Ezra Taft Benson,Faith
"Science means constantly walking a tightrope between blind faith and curiosity; between expertise and creativity; between bias and openness; between experience and epiphany; between ambition and passion; and between arrogance and conviction - in short, between an old today and a new tomorrow.",Heinrich Rohrer,Faith
Only the person who has faith in himself is able to be faithful to others.,Erich Fromm,Faith
"The Golden Temple, Sikhism's holiest shrine, is in northwestern India near the Pakistani border, and it is a delightful place to contemplate the draw of faith.",Nicholas Kristof,Faith
"Faith minus vulnerability and mystery equals extremism. If you've got all the answers, then don't call what you do 'faith.'",Brene Brown,Faith
"Dare, dream, dance, smile, and sing loudly! And have faith that love is an unstoppable force!",Suzanne Brockmann,Faith
"Faith is the sense of life, that sense by virtue of which man does not destroy himself, but continues to live on. It is the force whereby we live.",Leo Tolstoy,Faith
"The civil rights movement was based on faith. Many of us who were participants in this movement saw our involvement as an extension of our faith. We saw ourselves doing the work of the Almighty. Segregation and racial discrimination were not in keeping with our faith, so we had to do something.",John Lewis,Faith
"God is not upset that Gandhi was not a Christian, because God is not a Christian! All of God's children and their different faiths help us to realize the immensity of God.",Desmond Tutu,Faith
Faith is love taking the form of aspiration.,William Ellery Channing,Faith
I slept with faith and found a corpse in my arms on awakening; I drank and danced all night with doubt and found her a virgin in the morning.,Aleister Crowley,Faith
"When your maturity is derived from circumstantial factors other than faith, your level of maturity would continue to fluctuate rather than being stable. This is why I am enabled to maintain a balance and stable approach to the challenges that come my way every day. I am not moved by what people say or do concerning my relationship with God.",T. B. Joshua,Faith
"If you have a particular faith or religion, that is good. But you can survive without it.",Dalai Lama,Faith
"True equality means holding everyone accountable in the same way, regardless of race, gender, faith, ethnicity - or political ideology.",Monica Crowley,Faith
"Unfortunately, injuries are part of the game and you have to adapt, keep faith, trust and never give up.",Raphael Varane,Faith
"There is greatness in the fear of God, contentment in faith of God, and honour in humility.",Abu Bakr,Faith
"Together let us desire, conceive, and create the new structure of the future, which will embrace architecture and sculpture and painting in one unity and which will one day rise toward Heaven from the hands of a million workers like the crystal symbol of a new faith.",Walter Gropius,Faith
To study history means submitting to chaos and nevertheless retaining faith in order and meaning.,Hermann Hesse,Faith
"I believe if you keep your faith, you keep your trust, you keep the right attitude, if you're grateful, you'll see God open up new doors.",Joel Osteen,Faith
Pray in faith.,Gordon B. Hinckley,Faith
"Comedy is an escape, not from truth but from despair; a narrow escape into faith.",Christopher Fry,Faith
The way to see by Faith is to shut the Eye of Reason.,Benjamin Franklin,Faith
"I have an almost complete disregard of precedent, and a faith in the possibility of something better. It irritates me to be told how things have always been done. I defy the tyranny of precedent. I go for anything new that might improve the past.",Clara Barton,Faith
"Trust is to human relationships what faith is to gospel living. It is the beginning place, the foundation upon which more can be built. Where trust is, love can flourish.",Barbara Smith,Faith
"As you keep your mind and heart focused in the right direction, approaching each day with faith and gratitude, I believe you will be empowered to live life to the fullest and enjoy the abundant life He has promised you!",Victoria Osteen,Faith
"I had my battles. I had my times of just being upset and God would show me, 'Hey, I'm right here, I'll walk you through this and it doesn't make sense now but just trust me.' That's where faith come in - trust.",Jeremy Camp,Faith
To disbelieve is easy; to scoff is simple; to have faith is harder.,Louis L'Amour,Faith
Is he alone who has courage on his right hand and faith on his left hand?,Charles Lindbergh,Faith
Be courageous. I have seen many depressions in business. Always America has emerged from these stronger and more prosperous. Be brave as your fathers before you. Have faith! Go forward!,Thomas A. Edison,Faith
"I believe in having a more open mind and including others who don't share your faith and having dialogue with them. And just having a pure heart and being a good person can bring you closer to God. Because once you believe in one particular religion fully and not others, that requires you to start disliking people who don't share your views.",Ishmael Beah,Faith
"If faith is lost, there is no security and there is no life for him who does not adhere to religion.",Muhammad Iqbal,Faith
"For practicing Christians, Easter Sunday and the Holy week that precedes it are the apex of our faith. Without the resurrection of Christ there is no Christianity.",Rachel Campos-Duffy,Faith
"Every child matters. If we fail our children, we are bound to fail our present, our future, faith, cultures, and civilisations as well.",Kailash Satyarthi,Faith
"Intelligence must follow faith, never precede it, and never destroy it.",Thomas a Kempis,Faith
