quotes,authors,categories
"My father would take me to the playground, and put me on mood swings.",Jay London,Funny
The fascination of shooting as a sport depends almost wholly on whether you are at the right or wrong end of the gun.,P. G. Wodehouse,Funny
The reports of my death have been greatly exaggerated.,Mark Twain,Funny
My mother was against me being an actress - until I introduced her to Frank Sinatra.,Angie Dickinson,Funny
"If I were two-faced, would I be wearing this one?",Abraham Lincoln,Funny
"I sang in the choir for years, even though my family belonged to another church.",Paul Lynde,Funny
"I have had a perfectly wonderful evening, but this wasn't it.",Groucho Marx,Funny
I looked up my family tree and found out I was the sap.,Rodney Dangerfield,Funny
Miami Beach is where neon goes to die.,Lenny Bruce,Funny
"The tax collector must love poor people, he's creating so many of them.",Bill Vaughan,Funny
"I spent a year in that town, one Sunday.",George Burns,Funny
I never expected to see the day when girls would get sunburned in the places they now do.,Will Rogers,Funny
There's no such thing as soy milk. It's soy juice.,Lewis Black,Funny
I read part of it all the way through.,Samuel Goldwyn,Funny
"I rant, therefore I am.",Dennis Miller,Funny
"I don't believe in angels, no. But I do have a wee parking angel. It's on my dashboard and you wind it up. The wings flap and it's supposed to give you a parking space. It's worked so far.",Billy Connolly,Funny
Expert: a man who makes three correct guesses consecutively.,Laurence J. Peter,Funny
Every cloud has its silver lining but it is sometimes a little difficult to get it to the mint.,Don Marquis,Funny
"Say what you will about the ten commandments, you must always come back to the pleasant fact that there are only ten of them.",H. L. Mencken,Funny
The last time I saw him he was walking down lover's lane holding his own hand.,Fred Allen,Funny
"In comic strips, the person on the left always speaks first.",George Carlin,Funny
I drank some boiling water because I wanted to whistle.,Mitch Hedberg,Funny
Progress was all right. Only it went on too long.,James Thurber,Funny
I quit therapy because my analyst was trying to help me behind my back.,Richard Lewis,Funny
"I've never been married, but I tell people I'm divorced so they won't think something is wrong with me.",Elayne Boosler,Funny
Who picks your clothes - Stevie Wonder?,Don Rickles,Funny
Best way to get rid of kitchen odors: Eat out.,Phyllis Diller,Funny
Experience is what you have after you've forgotten her name.,Milton Berle,Funny
"I never liked you, and I always will.",Samuel Goldwyn,Funny
"The way taxes are, you might as well marry for love.",Joe E. Lewis,Funny
"Forty for you, sixty for me. And equal partners we will be.",Joan Rivers,Funny
Conversation would be vastly improved by the constant use of four simple words: I do not know.,Andre Maurois,Funny
"I have a very low level of recognition, which is fine by me.",Dylan Moran,Funny
Why don't you get out of that wet coat and into a dry martini?,Robert Benchley,Funny
"I'm thankful for the three ounce Ziploc bag, so that I have somewhere to put my savings.",Paula Poundstone,Funny
When you're eight years old nothing is your business.,Lenny Bruce,Funny
All my children inherited perfect pitch.,Chevy Chase,Funny
"We need two kinds of acquaintances, one to complain to, while to the others we boast.",Logan Pearsall Smith,Funny
"There's a great power in words, if you don't hitch too many of them together.",Josh Billings,Funny
I think they should have a Barbie with a buzz cut.,Ellen DeGeneres,Funny
It all started when my dog began getting free roll over minutes.,Jay London,Funny
"Why does everyone think the future is space helmets, silver foil, and talking like computers, like a bad episode of Star Trek?",Tracey Ullman,Funny
"Whoever is my relative, I will not be nice to them.",George Lopez,Funny
"When I go to a bar, I don't go looking for a girl who knows the capital of Maine.",David Brenner,Funny
"From there to here, and here to there, funny things are everywhere.",Dr. Seuss,Funny
"To succeed in life, you need three things: a wishbone, a backbone and a funny bone.",Reba McEntire,Funny
"I used to work with autistic children, and they said a lot of funny things to me.",James Acaster,Funny
Trust is hard to come by. That's why my circle is small and tight. I'm kind of funny about making new friends.,Eminem,Funny
I used to stutter really badly. Everybody thinks it's funny. And it's not funny. It's not.,Joe Biden,Funny
"Censorship no longer works by hiding information from you; censorship works by flooding you with immense amounts of misinformation, of irrelevant information, of funny cat videos, until you're just unable to focus.",Yuval Noah Harari,Funny
It's always funny until someone gets hurt. Then it's just hilarious.,Bill Hicks,Funny
"It's a funny thing about life; if you refuse to accept anything but the best, you very often get it.",W. Somerset Maugham,Funny
"One of the funny things about the stock market is that every time one person buys, another sells, and both think they are astute.",William Feather,Funny
Comedy is simply a funny way of being serious.,Peter Ustinov,Funny
"Comedy is surprises, so if you're intending to make somebody laugh and they don't laugh, that's funny.",Norm MacDonald,Funny
